,id,gender,masterCategory,subCategory,articleType,baseColour,season,usage,colorgroup
34160,15622,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Casual,12
34190,40276,Men,Apparel,Bottomwear,Trousers,Brown,Summer,Casual,0
34200,47053,Women,Apparel,Bottomwear,Salwar,Blue,Summer,Ethnic,8
34223,26256,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,Sports,14
34239,51599,Women,Apparel,Bottomwear,Jeggings,Blue,Summer,Casual,8
34261,24992,Girls,Apparel,Bottomwear,Shorts,Pink,Summer,Casual,11
34282,41961,Boys,Apparel,Bottomwear,Jeans,Navy Blue,Summer,Casual,9
34297,13348,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
34299,31018,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,Formal,9
34312,41995,Girls,Apparel,Bottomwear,Capris,Blue,Summer,Casual,8
34342,31488,Men,Apparel,Bottomwear,Trousers,Black,Summer,Formal,12
34354,38505,Girls,Apparel,Bottomwear,Skirts,Blue,Summer,Casual,8
34366,42348,Women,Apparel,Bottomwear,Trousers,Charcoal,Summer,Casual,12
34385,26251,Men,Apparel,Bottomwear,Shorts,Grey Melange,Summer,Sports,14
34391,40043,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Casual,12
34400,37111,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,Formal,12
34412,47054,Women,Apparel,Bottomwear,Salwar,Brown,Summer,Ethnic,0
34450,6525,Women,Apparel,Bottomwear,Shorts,Yellow,Summer,Sports,4
34464,11285,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
34484,7631,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,Sports,9
34497,30596,Men,Apparel,Bottomwear,Shorts,Blue,Summer,Sports,8
34501,16054,Men,Apparel,Bottomwear,Trousers,Grey,Fall,Casual,14
34503,29689,Men,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
34520,37581,Girls,Apparel,Bottomwear,Shorts,Green,Summer,Casual,6
34562,44625,Men,Apparel,Bottomwear,Shorts,Black,Summer,Sports,12
34582,38502,Girls,Apparel,Bottomwear,Shorts,Navy Blue,Summer,Casual,9
34593,28790,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
34618,30905,Women,Apparel,Bottomwear,Salwar,Maroon,Summer,Ethnic,0
34642,41992,Boys,Apparel,Bottomwear,Shorts,Black,Summer,Casual,12
34653,7890,Men,Apparel,Bottomwear,Track Pants,Brown,Fall,Casual,0
34689,44870,Men,Apparel,Bottomwear,Shorts,Red,Summer,Casual,0
34694,24995,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
34740,17925,Women,Apparel,Bottomwear,Capris,Blue,Fall,Casual,8
34746,33982,Women,Apparel,Bottomwear,Stockings,Black,Summer,Casual,12
34755,9162,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
34760,51368,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
34806,58211,Women,Apparel,Bottomwear,Patiala,Red,Fall,Ethnic,0
34821,27912,Women,Apparel,Bottomwear,Trousers,Black,Summer,Formal,12
34847,16803,Girls,Apparel,Bottomwear,Shorts,Beige,Fall,Casual,3
34891,38931,Girls,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
34892,32437,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,Sports,9
34913,37521,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
34917,15671,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
34921,38569,Men,Apparel,Bottomwear,Shorts,Navy Blue,Spring,Casual,9
34945,51501,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
34961,4828,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,Sports,14
34971,15685,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,Casual,3
35028,22463,Women,Apparel,Bottomwear,Leggings,Maroon,Fall,Casual,0
35067,9995,Women,Apparel,Bottomwear,Skirts,Pink,Summer,Casual,11
35079,46748,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,Sports,14
35098,19242,Women,Apparel,Bottomwear,Capris,Grey,Fall,Casual,14
35102,13778,Men,Apparel,Bottomwear,Trousers,Grey,Fall,Casual,14
35106,28505,Men,Apparel,Bottomwear,Shorts,Grey,Summer,Sports,14
35110,58216,Women,Apparel,Bottomwear,Patiala,Multi,Fall,Ethnic,15
35126,27915,Women,Apparel,Bottomwear,Trousers,Black,Summer,Formal,12
35129,9191,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
35130,2579,Women,Apparel,Bottomwear,Shorts,Blue,Summer,Sports,8
35189,33985,Women,Apparel,Bottomwear,Stockings,Black,Spring,Casual,12
35216,39810,Men,Apparel,Bottomwear,Trousers,Brown,Spring,Formal,0
35228,13111,Men,Apparel,Bottomwear,Shorts,Black,Fall,Sports,12
35237,8840,Men,Apparel,Bottomwear,Trousers,Charcoal,Winter,Casual,12
35252,22464,Women,Apparel,Bottomwear,Leggings,Black,Fall,Casual,12
35295,15682,Men,Apparel,Bottomwear,Trousers,Beige,Fall,Casual,3
35326,51506,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
35332,14596,Women,Apparel,Bottomwear,Stockings,Black,Summer,Casual,12
35348,15676,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
35375,38936,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
35424,46914,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
35433,27923,Women,Apparel,Bottomwear,Trousers,Black,Summer,Casual,12
35436,58220,Women,Apparel,Bottomwear,Patiala,Multi,Summer,Ethnic,15
35438,14933,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,Casual,9
35445,52528,Women,Apparel,Bottomwear,Jeans,Grey,Summer,Casual,14
35466,44815,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
35503,38567,Men,Apparel,Bottomwear,Shorts,Black,Summer,Casual,12
35508,47658,Women,Apparel,Bottomwear,Skirts,Purple,Summer,Casual,10
35527,4826,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,Sports,9
35533,26805,Men,Apparel,Bottomwear,Trousers,Black,Summer,Formal,12
35556,51359,Women,Apparel,Bottomwear,Capris,Blue,Summer,Casual,8
35585,2114,Women,Apparel,Bottomwear,Track Pants,Black,Fall,Sports,12
35603,33978,Women,Apparel,Bottomwear,Stockings,Black,Fall,Casual,12
35608,33144,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
35613,43657,Women,Apparel,Bottomwear,Shorts,Purple,Summer,Casual,10
35637,14130,Men,Apparel,Bottomwear,Jeans,Black,Fall,Casual,12
35668,2584,Unisex,Apparel,Bottomwear,Track Pants,Black,Fall,Sports,12
35670,51366,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
35671,8882,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,Formal,9
35675,9950,Men,Apparel,Bottomwear,Shorts,Black,Fall,Sports,12
35678,38900,Girls,Apparel,Bottomwear,Capris,Yellow,Summer,Casual,4
35684,57091,Women,Apparel,Bottomwear,Skirts,Black,Summer,Casual,12
35687,32406,Women,Apparel,Bottomwear,Trousers,Black,Summer,Casual,12
35696,32634,Women,Apparel,Bottomwear,Track Pants,Grey,Summer,Sports,14
35716,32250,Women,Apparel,Bottomwear,Skirts,Blue,Summer,Ethnic,8
35717,4819,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,Sports,9
35723,13785,Men,Apparel,Bottomwear,Trousers,Black,Fall,Formal,12
35736,30735,Men,Apparel,Bottomwear,Churidar,Beige,Summer,Ethnic,3
35737,9508,Men,Apparel,Bottomwear,Shorts,Black,Fall,Casual,12
35747,7492,Women,Apparel,Bottomwear,Capris,Black,Summer,Sports,12
35765,38938,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
35801,51508,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,Casual,9
35805,14598,Women,Apparel,Bottomwear,Stockings,Purple,Summer,Casual,10
35810,15678,Men,Apparel,Bottomwear,Trousers,Beige,Fall,Casual,3
35851,18193,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
35888,27924,Women,Apparel,Bottomwear,Trousers,Beige,Summer,Casual,3
35894,14934,Men,Apparel,Bottomwear,Shorts,Red,Fall,Casual,0
35896,30732,Women,Apparel,Bottomwear,Churidar,Black,Summer,Ethnic,12
35933,13782,Men,Apparel,Bottomwear,Trousers,Black,Fall,Formal,12
35936,42120,Men,Apparel,Bottomwear,Shorts,Black,Summer,Casual,12
35939,26465,Men,Apparel,Bottomwear,Shorts,Black,Summer,Sports,12
35952,15011,Men,Apparel,Bottomwear,Track Pants,Black,Fall,Sports,12
35958,32633,Women,Apparel,Bottomwear,Capris,Black,Fall,Sports,12
35981,51361,Women,Apparel,Bottomwear,Capris,Blue,Summer,Casual,8
35982,8885,Men,Apparel,Bottomwear,Trousers,Green,Summer,Formal,6
35987,37173,Boys,Apparel,Bottomwear,Shorts,Red,Summer,Casual,0
35994,10751,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,Sports,14
35995,57096,Women,Apparel,Bottomwear,Capris,Blue,Summer,Casual,8
36001,58218,Women,Apparel,Bottomwear,Patiala,Multi,Summer,Ethnic,15
36008,33715,Women,Apparel,Bottomwear,Jeggings,Blue,Summer,Casual,8
36009,10597,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
36034,51395,Men,Apparel,Bottomwear,Shorts,Yellow,Summer,Casual,4
36037,17580,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,Casual,9
36053,2113,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,Sports,14
36063,46746,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,Sports,9
36080,15481,Men,Apparel,Bottomwear,Shorts,Black,Summer,Casual,12
36114,16055,Men,Apparel,Bottomwear,Trousers,Blue,Fall,Casual,8
36115,29688,Men,Apparel,Bottomwear,Shorts,Beige,Summer,Casual,3
36120,37580,Girls,Apparel,Bottomwear,Shorts,Pink,Winter,Casual,11
36167,41356,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
36200,22604,Men,Apparel,Bottomwear,Shorts,Black,Summer,Sports,12
36231,47055,Women,Apparel,Bottomwear,Salwar,Brown,Summer,Ethnic,0
36256,14392,Men,Apparel,Bottomwear,Track Pants,Black,Fall,Casual,12
36275,6524,Women,Apparel,Bottomwear,Shorts,Blue,Summer,Sports,8
36289,11284,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
36328,40089,Men,Apparel,Bottomwear,Track Pants,White,Summer,Casual,13
36339,2719,Boys,Apparel,Bottomwear,Trousers,Blue,Summer,Casual,8
36347,22409,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,Casual,9
36380,44871,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,Casual,9
36415,38503,Girls,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
36426,28791,Men,Apparel,Bottomwear,Jeans,Black,Summer,Casual,12
36429,41993,Boys,Apparel,Bottomwear,Shorts,Black,Summer,Casual,12
36456,30904,Women,Apparel,Bottomwear,Salwar,Mustard,Summer,Ethnic,3
36490,17948,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,Sports,14
36494,6523,Women,Apparel,Bottomwear,Capris,Black,Summer,Sports,12
36506,10351,Women,Apparel,Bottomwear,Skirts,Grey,Fall,Casual,14
36509,11283,Men,Apparel,Bottomwear,Jeans,Blue,Winter,Casual,8
36542,30100,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
36550,47052,Women,Apparel,Bottomwear,Salwar,Multi,Summer,Ethnic,15
36576,41163,Women,Apparel,Bottomwear,Trousers,Khaki,Summer,Casual,3
36582,36203,Boys,Apparel,Bottomwear,Shorts,Beige,Summer,Casual,3
36653,11277,Men,Apparel,Bottomwear,Track Pants,Blue,Fall,Sports,8
36658,19687,Men,Apparel,Bottomwear,Shorts,Grey,Fall,Casual,14
36662,30903,Women,Apparel,Bottomwear,Salwar,White,Summer,Ethnic,13
36671,41994,Boys,Apparel,Bottomwear,Shorts,White,Summer,Casual,13
36680,7896,Men,Apparel,Bottomwear,Shorts,Blue,Fall,Casual,8
36690,38504,Girls,Apparel,Bottomwear,Skirts,Navy Blue,Summer,Casual,9
36691,44882,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,Casual,9
36694,42349,Women,Apparel,Bottomwear,Leggings,Red,Summer,Casual,0
36718,24993,Girls,Apparel,Bottomwear,Shorts,Navy Blue,Summer,Casual,9
36723,11248,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,Formal,3
36746,51598,Women,Apparel,Bottomwear,Jeggings,Blue,Summer,Casual,8
36758,13349,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
36765,27940,Women,Apparel,Bottomwear,Jeans,Turquoise Blue,Summer,Casual,7
36822,27181,Men,Apparel,Bottomwear,Trousers,Blue,Summer,Formal,8
36831,47064,Women,Apparel,Bottomwear,Patiala,Orange,Summer,Ethnic,2
36884,54225,Men,Apparel,Bottomwear,Trousers,Khaki,Summer,Casual,3
36903,31474,Men,Apparel,Bottomwear,Trousers,Brown,Fall,Casual,0
36911,51591,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,Casual,9
36931,11241,Women,Apparel,Bottomwear,Jeans,Grey,Fall,Casual,14
36936,13516,Women,Apparel,Bottomwear,Skirts,Blue,Fall,Casual,8
36943,16064,Men,Apparel,Bottomwear,Trousers,Black,Fall,Casual,12
36946,7433,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,Casual,9
36962,31222,Women,Apparel,Bottomwear,Track Pants,Black,Summer,Casual,12
36978,13340,Women,Apparel,Bottomwear,Skirts,Black,Fall,Casual,12
36985,50027,Women,Apparel,Bottomwear,Leggings,Brown,Winter,Casual,0
36991,20350,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
37017,40428,Women,Apparel,Bottomwear,Skirts,Grey,Summer,Formal,14
37033,42971,Women,Apparel,Bottomwear,Swimwear,Pink,Summer,Casual,11
37071,41358,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
37084,50018,Women,Apparel,Bottomwear,Leggings,Black,Winter,Casual,12
37087,8020,Men,Apparel,Bottomwear,Track Pants,Black,Fall,Sports,12
37091,27378,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
37108,49763,Women,Apparel,Bottomwear,Leggings,Grey,Summer,Casual,14
37120,24199,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
37128,30599,Men,Apparel,Bottomwear,Shorts,Red,Summer,Sports,0
37142,13347,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
37154,50020,Women,Apparel,Bottomwear,Leggings,Navy Blue,Winter,Casual,9
37156,20357,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
37163,57205,Women,Apparel,Bottomwear,Capris,White,Fall,Casual,13
37166,41360,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,Casual,9
37178,41152,Women,Apparel,Bottomwear,Skirts,Grey,Summer,Casual,14
37220,16063,Men,Apparel,Bottomwear,Trousers,Olive,Fall,Casual,6
37225,31473,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,Formal,9
37235,51596,Women,Apparel,Bottomwear,Jeans,Black,Summer,Casual,12
37253,15612,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,Sports,14
37307,27186,Men,Apparel,Bottomwear,Trousers,Black,Summer,Formal,12
37310,47063,Women,Apparel,Bottomwear,Patiala,Multi,Fall,Ethnic,15
37332,40074,Women,Apparel,Bottomwear,Tights,Navy Blue,Summer,Casual,9
37336,7898,Men,Apparel,Bottomwear,Shorts,Red,Fall,Casual,0
37351,9902,Men,Apparel,Bottomwear,Jeans,Navy Blue,Fall,Casual,9
37381,49764,Women,Apparel,Bottomwear,Leggings,Black,Summer,Casual,12
37392,11279,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
37428,26259,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,Sports,9
37458,29023,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Sports,12
37480,17946,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,Sports,9
37534,27925,Women,Apparel,Bottomwear,Trousers,Black,Summer,Casual,12
37540,14935,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,Casual,9
37588,38939,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
37589,57894,Women,Apparel,Bottomwear,Leggings,Navy Blue,Fall,Ethnic,9
37607,15679,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,Casual,3
37611,6579,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,Sports,9
37624,51509,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,Casual,9
37636,14599,Women,Apparel,Bottomwear,Stockings,Black,Summer,Casual,12
37637,51394,Men,Apparel,Bottomwear,Shorts,Red,Summer,Casual,0
37665,44646,Women,Apparel,Bottomwear,Skirts,Black,Summer,Formal,12
37672,22454,Women,Apparel,Bottomwear,Leggings,Red,Fall,Casual,0
37695,15480,Men,Apparel,Bottomwear,Track Pants,Brown,Fall,Casual,0
37719,46747,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Sports,12
37723,2112,Women,Apparel,Bottomwear,Track Pants,Black,Fall,Sports,12
37758,13783,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,Formal,3
37761,26464,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Sports,12
37776,30733,Men,Apparel,Bottomwear,Churidar,Off White,Summer,Ethnic,13
37793,37516,Boys,Apparel,Bottomwear,Leggings,White,Summer,Casual,13
37794,8884,Men,Apparel,Bottomwear,Trousers,Cream,Summer,Formal,13
37795,51360,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
37812,57097,Women,Apparel,Bottomwear,Capris,Blue,Summer,Casual,8
37819,37172,Boys,Apparel,Bottomwear,Shorts,Black,Summer,Casual,12
37826,32632,Women,Apparel,Bottomwear,Capris,Grey,Summer,Sports,14
37853,34199,Men,Apparel,Bottomwear,Track Pants,Charcoal,Summer,Casual,12
37861,42119,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,Casual,9
37865,4827,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Sports,12
37867,1569,Men,Apparel,Bottomwear,Shorts,Black,Fall,Sports,12
37874,38566,Men,Apparel,Bottomwear,Shorts,Black,Fall,Sports,12
37891,57893,Women,Apparel,Bottomwear,Leggings,Cream,Fall,Casual,13
37927,52529,Men,Apparel,Bottomwear,Shorts,Grey,Summer,Casual,14
37939,27922,Women,Apparel,Bottomwear,Trousers,Olive,Summer,Casual,6
37947,14932,Men,Apparel,Bottomwear,Shorts,Black,Fall,Casual,12
37991,32635,Women,Apparel,Bottomwear,Track Pants,Black,Summer,Sports,12
38014,8883,Men,Apparel,Bottomwear,Trousers,Grey,Fall,Formal,14
38015,51367,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,Casual,9
38031,57090,Women,Apparel,Bottomwear,Skirts,Navy Blue,Summer,Casual,9
38034,32407,Women,Apparel,Bottomwear,Trousers,Grey,Summer,Formal,14
38047,7493,Women,Apparel,Bottomwear,Capris,Purple,Summer,Sports,10
38049,9509,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,Casual,14
38050,30734,Men,Apparel,Bottomwear,Churidar,White,Summer,Ethnic,13
38058,1764,Women,Apparel,Bottomwear,Track Pants,Black,Fall,Sports,12
38068,4818,Men,Apparel,Bottomwear,Shorts,Black,Fall,Sports,12
38069,32251,Women,Apparel,Bottomwear,Skirts,Purple,Summer,Ethnic,10
38087,13784,Men,Apparel,Bottomwear,Trousers,Black,Fall,Formal,12
38103,2115,Men,Apparel,Bottomwear,Track Pants,Black,Fall,Sports,12
38116,33145,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
38125,33979,Women,Apparel,Bottomwear,Stockings,Black,Summer,Casual,12
38160,14131,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
38185,51393,Men,Apparel,Bottomwear,Shorts,White,Summer,Casual,13
38190,43656,Women,Apparel,Bottomwear,Shorts,Orange,Summer,Casual,2
38212,9164,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
38220,57099,Women,Apparel,Bottomwear,Capris,Purple,Summer,Casual,10
38271,33984,Women,Apparel,Bottomwear,Stockings,Black,Summer,Casual,12
38285,28504,Men,Apparel,Bottomwear,Shorts,Black,Summer,Sports,12
38287,31429,Men,Apparel,Bottomwear,Trousers,Grey,Summer,Casual,14
38293,13779,Men,Apparel,Bottomwear,Trousers,Cream,Fall,Casual,13
38296,46749,Men,Apparel,Bottomwear,Track Pants,Blue,Summer,Sports,8
38302,16805,Girls,Apparel,Bottomwear,Skirts,Black,Fall,Casual,12
38307,1799,Men,Apparel,Bottomwear,Track Pants,White,Summer,Sports,13
38309,25029,Men,Apparel,Bottomwear,Shorts,Black,Fall,Sports,12
38317,2578,Women,Apparel,Bottomwear,Capris,White,Summer,Casual,13
38333,27914,Women,Apparel,Bottomwear,Trousers,Brown,Summer,Formal,0
38354,15677,Men,Apparel,Bottomwear,Trousers,Beige,Fall,Casual,3
38374,51507,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
38393,14597,Women,Apparel,Bottomwear,Stockings,Black,Summer,Casual,12
38411,29845,Men,Apparel,Bottomwear,Trousers,Khaki,Summer,Casual,3
38426,32431,Men,Apparel,Bottomwear,Shorts,Black,Summer,Sports,12
38439,38937,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
38440,9967,Men,Apparel,Bottomwear,Track Pants,Black,Fall,Sports,12
38447,51351,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
38458,22465,Women,Apparel,Bottomwear,Leggings,Pink,Fall,Casual,11
38485,52520,Men,Apparel,Bottomwear,Shorts,Cream,Summer,Casual,13
38486,39811,Men,Apparel,Bottomwear,Trousers,Navy Blue,Spring,Formal,9
38490,5762,Women,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
38494,9993,Women,Apparel,Bottomwear,Leggings,Beige,Fall,Casual,3
38501,8841,Men,Apparel,Bottomwear,Trousers,Cream,Summer,Casual,13
38504,13110,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,Sports,9
38517,15683,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,Casual,3
38569,58210,Women,Apparel,Bottomwear,Patiala,Black,Fall,Ethnic,12
38572,27913,Women,Apparel,Bottomwear,Trousers,Grey,Summer,Formal,14
38634,28503,Men,Apparel,Bottomwear,Shorts,Grey,Summer,Sports,14
38648,17924,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,Sports,9
38655,33983,Women,Apparel,Bottomwear,Stockings,Black,Summer,Casual,12
38680,26835,Men,Apparel,Bottomwear,Trousers,Brown,Summer,Casual,0
38682,29041,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,Sports,9
38690,51369,Women,Apparel,Bottomwear,Capris,Blue,Summer,Casual,8
38693,9163,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
38741,15684,Men,Apparel,Bottomwear,Trousers,Brown,Fall,Casual,0
38775,9994,Women,Apparel,Bottomwear,Skirts,Blue,Summer,Casual,8
38777,8846,Men,Apparel,Bottomwear,Trousers,Cream,Summer,Casual,13
38794,22462,Women,Apparel,Bottomwear,Leggings,Mustard,Fall,Casual,3
38823,38930,Girls,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
38832,51356,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
38860,51500,Women,Apparel,Bottomwear,Jeans,Black,Summer,Casual,12
38874,24305,Men,Apparel,Bottomwear,Tracksuits,White,Fall,Sports,13
38875,1567,Men,Apparel,Bottomwear,Shorts,Black,Fall,Sports,12
38880,4829,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Sports,12
38889,38568,Men,Apparel,Bottomwear,Shorts,Black,Summer,Casual,12
38895,37520,Boys,Apparel,Bottomwear,Shorts,Yellow,Summer,Casual,4
38899,15670,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
38905,47657,Women,Apparel,Bottomwear,Skirts,Cream,Summer,Casual,13
38951,42257,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
38997,26144,Men,Apparel,Bottomwear,Trousers,Black,Summer,Formal,12
39008,53741,Women,Apparel,Bottomwear,Track Pants,Black,Summer,Casual,12
39023,59881,Women,Apparel,Bottomwear,Stockings,Black,Fall,Casual,12
39032,26382,Men,Apparel,Bottomwear,Trousers,Brown,Summer,Formal,0
39034,31335,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
39043,16517,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
39047,13257,Women,Apparel,Bottomwear,Capris,Purple,Fall,Casual,10
39048,28816,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
39074,51486,Men,Apparel,Bottomwear,Trousers,Brown,Summer,Casual,0
39101,41426,Men,Apparel,Bottomwear,Trousers,Khaki,Summer,Casual,3
39129,30822,Women,Apparel,Bottomwear,Churidar,Black,Summer,Ethnic,12
39212,4990,Women,Apparel,Bottomwear,Shorts,White,Summer,Casual,13
39213,39731,Women,Apparel,Bottomwear,Skirts,Grey,Summer,Formal,14
39215,8761,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,Sports,14
39252,57924,Women,Apparel,Bottomwear,Leggings,Red,Fall,Casual,0
39267,11351,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
39287,31564,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,Formal,12
39301,36741,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
39310,43520,Women,Apparel,Bottomwear,Skirts,Navy Blue,Summer,Formal,9
39311,28811,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
39313,13250,Men,Apparel,Bottomwear,Trousers,Beige,Fall,Casual,3
39359,16510,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
39364,26143,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,Formal,12
39381,24614,Men,Apparel,Bottomwear,Shorts,Grey,Fall,Sports,14
39414,15705,Men,Apparel,Bottomwear,Track Pants,Black,Fall,Sports,12
39416,1620,Men,Apparel,Bottomwear,Shorts,Blue,Fall,Sports,8
39439,30442,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
39446,51475,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
39462,6896,Women,Apparel,Bottomwear,Trousers,Black,Summer,Casual,12
39469,7178,Women,Apparel,Bottomwear,Track Pants,Blue,Fall,Casual,8
39474,57923,Women,Apparel,Bottomwear,Leggings,Navy Blue,Fall,Casual,9
39477,32588,Women,Apparel,Bottomwear,Shorts,Brown,Summer,Casual,0
39481,14876,Women,Apparel,Bottomwear,Stockings,Grey,Summer,Casual,14
39506,16379,Men,Apparel,Bottomwear,Trousers,Black,Fall,Formal,12
39569,6862,Women,Apparel,Bottomwear,Skirts,Pink,Summer,Casual,11
39600,30825,Women,Apparel,Bottomwear,Churidar,Magenta,Summer,Ethnic,11
39640,8905,Men,Apparel,Bottomwear,Trousers,Brown,Fall,Formal,0
39661,27605,Men,Apparel,Bottomwear,Trousers,Black,Summer,Casual,12
39690,41625,Men,Apparel,Bottomwear,Trousers,Black,Summer,Formal,12
39696,2255,Men,Apparel,Bottomwear,Track Pants,Brown,Fall,Sports,0
