,id,gender,masterCategory,subCategory,articleType,baseColour,season,usage,colorgroup
19453,59443,Men,Apparel,Topwear,Shirts,White,Fall,Formal,13
19455,24817,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual,9
19459,9424,Men,Apparel,Topwear,Shirts,Purple,Fall,Formal,10
19460,17807,Boys,Apparel,Topwear,Tshirts,Rust,Fall,Casual,0
19461,30619,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
19462,42239,Women,Apparel,Topwear,Tunics,Blue,Summer,Casual,8
19468,9616,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,12
19469,18241,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,0
19470,19393,Men,Apparel,Topwear,Sweaters,Green,Summer,Casual,6
19478,10810,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,8
19480,56639,Women,Apparel,Topwear,Tunics,White,Summer,Casual,13
19481,4935,Women,Apparel,Topwear,Tops,White,Summer,Casual,13
19483,3748,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
19490,18625,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,0
19491,26916,Women,Apparel,Topwear,Tops,Black,Summer,Casual,12
19494,30873,Women,Apparel,Topwear,Kurtas,Magenta,Summer,Ethnic,11
19496,10448,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,14
19500,57981,Women,Apparel,Topwear,Shirts,Red,Summer,Casual,0
19505,21901,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,8
19506,8192,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,Casual,9
19510,48367,Men,Apparel,Topwear,Shirts,White,Summer,Casual,13
19512,6008,Men,Apparel,Topwear,Shirts,Yellow,Summer,Casual,4
19514,19703,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,12
19516,8354,Boys,Apparel,Topwear,Tshirts,Brown,Fall,Casual,0
19520,13239,Men,Apparel,Topwear,Tshirts,Brown,Fall,Casual,0
19525,30887,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,13
19528,20229,Women,Apparel,Topwear,Sweaters,Blue,Fall,Casual,8
19538,57149,Women,Apparel,Topwear,Tops,Grey Melange,Summer,Casual,14
19542,8166,Men,Apparel,Topwear,Shirts,Red,Summer,Casual,0
19544,19531,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
19553,58565,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
19554,11338,Women,Apparel,Topwear,Tops,Black,Fall,Casual,12
19557,38480,Boys,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
19560,2038,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,12
19562,19155,Men,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,4
19563,26788,Men,Apparel,Topwear,Shirts,Brown,Summer,Formal,0
19564,6498,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
19565,28612,Men,Apparel,Topwear,Tshirts,Grey,Winter,Sports,14
19566,50708,Women,Apparel,Topwear,Tops,Yellow,Summer,Casual,4
19567,22328,Men,Apparel,Topwear,Sweaters,Navy Blue,Fall,Casual,9
19573,35991,Women,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
19574,8730,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,0
19577,43911,Women,Apparel,Topwear,Kurtas,Off White,Summer,Casual,13
19583,36728,Girls,Apparel,Topwear,Tops,Peach,Summer,Casual,11
19586,32388,Women,Apparel,Topwear,Sweaters,Beige,Summer,Casual,3
19587,5813,Women,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
19588,42662,Women,Apparel,Topwear,Kurtas,Off White,Summer,Ethnic,13
19591,12112,Women,Apparel,Topwear,Kurtis,Purple,Fall,Ethnic,10
19597,6037,Women,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
19601,4760,Men,Apparel,Topwear,Tshirts,Green,Summer,Sports,6
19604,40135,Boys,Apparel,Topwear,Tshirts,White,Summer,Casual,13
19606,10645,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,0
19607,57182,Women,Apparel,Topwear,Tunics,Red,Summer,Casual,0
19610,59824,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,8
19615,15105,Women,Apparel,Topwear,Kurtas,Black,Fall,Ethnic,12
19621,10477,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,8
19626,25790,Men,Apparel,Topwear,Suspenders,Red,Summer,Formal,0
19627,26115,Men,Apparel,Topwear,Shirts,Purple,Summer,Formal,10
19628,12320,Men,Apparel,Topwear,Shirts,Brown,Fall,Formal,0
19630,3777,Men,Apparel,Topwear,Tshirts,Pink,Summer,Casual,11
19632,43582,Boys,Apparel,Topwear,Shirts,White,Summer,Casual,13
19634,26929,Women,Apparel,Topwear,Tunics,Grey,Summer,Casual,14
19638,50195,Boys,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
19642,6205,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
19652,10013,Men,Apparel,Topwear,Tshirts,Yellow,Fall,Sports,4
19661,3313,Men,Apparel,Topwear,Tshirts,Blue,Summer,Sports,8
19662,17236,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,8
19668,51423,Men,Apparel,Topwear,Shirts,Orange,Summer,Casual,2
19671,30626,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
19672,42206,Women,Apparel,Topwear,Tops,Green,Summer,Casual,6
19673,3121,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,6
19675,12576,Women,Apparel,Topwear,Tshirts,Black,Fall,Casual,12
19679,23231,Women,Apparel,Topwear,Kurtas,Red,Fall,Ethnic,0
19682,4304,Unisex,Apparel,Topwear,Tshirts,Pink,Summer,Casual,11
19685,52094,Women,Apparel,Topwear,Tops,Yellow,Summer,Casual,4
19688,14681,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,6
19689,24828,Women,Apparel,Topwear,Tshirts,Green,Fall,Casual,6
19695,36717,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,4
19696,5010,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
19697,20672,Men,Apparel,Topwear,Tshirts,Pink,Fall,Casual,11
19704,13662,Men,Apparel,Topwear,Shirts,White,Fall,Formal,13
19709,6695,Women,Apparel,Topwear,Tshirts,White,Summer,Casual,13
19710,34040,Boys,Apparel,Topwear,Shirts,Red,Summer,Casual,0
19712,7747,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,6
19716,13450,Women,Apparel,Topwear,Shirts,White,Summer,Casual,13
19718,2007,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,12
19719,43320,Women,Apparel,Topwear,Tshirts,Peach,Summer,Casual,11
19721,12582,Unisex,Apparel,Topwear,Tshirts,White,Fall,Casual,13
19723,34272,Women,Apparel,Topwear,Dupatta,Off White,Summer,Ethnic,13
19724,18884,Women,Apparel,Topwear,Shirts,Red,Fall,Casual,0
19726,22317,Men,Apparel,Topwear,Jackets,Khaki,Fall,Casual,3
19727,16122,Men,Apparel,Topwear,Tshirts,White,Fall,Sports,13
19730,19956,Men,Apparel,Topwear,Sweaters,Green,Spring,Casual,6
19731,52060,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
19733,14675,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,12
19738,33057,Men,Apparel,Topwear,Shirts,Black,Summer,Casual,12
19742,8159,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,8
19745,22773,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,13
19746,16546,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,6
19751,50353,Women,Apparel,Topwear,Kurtas,Pink,Summer,Ethnic,11
19753,20024,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,0
19756,37093,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
19757,4794,Men,Apparel,Topwear,Tshirts,Green,Summer,Sports,6
19765,57176,Women,Apparel,Topwear,Tops,Cream,Summer,Casual,13
19766,25556,Men,Apparel,Topwear,Tshirts,Pink,Summer,Casual,11
19769,20216,Men,Apparel,Topwear,Sweaters,Red,Fall,Casual,0
19774,10483,Men,Apparel,Topwear,Tshirts,Pink,Fall,Casual,11
19775,33601,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
19777,11551,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,8
19779,25764,Men,Apparel,Topwear,Suspenders,Black,Summer,Formal,12
19780,31156,Boys,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
19781,3783,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
19784,28847,Men,Apparel,Topwear,Tshirts,Rust,Summer,Casual,0
19785,43576,Girls,Apparel,Topwear,Tops,White,Summer,Casual,13
19793,34424,Men,Apparel,Topwear,Tshirts,Orange,Summer,Casual,2
19796,8737,Men,Apparel,Topwear,Shirts,White,Fall,Casual,13
19797,12788,Women,Apparel,Topwear,Kurtis,Pink,Fall,Ethnic,11
19798,35996,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,4
19808,5814,Women,Apparel,Topwear,Tops,White,Summer,Casual,13
19810,32981,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
19811,52058,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
19817,44901,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
19820,13468,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,6
19821,19152,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
19823,16926,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,8
19826,28615,Men,Apparel,Topwear,Tshirts,Black,Summer,Sports,12
19829,10689,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,13
19832,7915,Men,Apparel,Topwear,Tshirts,Olive,Fall,Casual,6
19833,19536,Men,Apparel,Topwear,Sweaters,Purple,Summer,Casual,10
19836,8161,Men,Apparel,Topwear,Shirts,White,Summer,Casual,13
19839,7129,Men,Apparel,Topwear,Tshirts,Cream,Fall,Casual,13
19842,13830,Men,Apparel,Topwear,Sweaters,Grey,Fall,Casual,14
19844,8353,Boys,Apparel,Topwear,Tshirts,White,Fall,Casual,13
19848,22579,Women,Apparel,Topwear,Sweatshirts,Black,Summer,Sports,12
19854,30880,Women,Apparel,Topwear,Kurtas,Yellow,Summer,Ethnic,4
19859,11569,Women,Apparel,Topwear,Kurtas,Purple,Summer,Ethnic,10
19865,56854,Men,Apparel,Topwear,Shirts,Teal,Summer,Party,7
19866,4758,Men,Apparel,Topwear,Tshirts,Grey,Summer,Sports,14
19870,21906,Women,Apparel,Topwear,Kurtas,Purple,Fall,Ethnic,10
19872,8195,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,Casual,9
19875,48360,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,Casual,9
19878,12916,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,12
19886,12318,Men,Apparel,Topwear,Shirts,Red,Fall,Formal,0
19887,18622,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,9
19891,29165,Women,Apparel,Topwear,Tops,Black,Summer,Casual,12
19892,26911,Women,Apparel,Topwear,Tops,Purple,Summer,Casual,10
19893,30874,Women,Apparel,Topwear,Kurtas,Red,Summer,Ethnic,0
19900,18246,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,14
19901,9611,Men,Apparel,Topwear,Shirts,White,Fall,Formal,13
19905,19394,Men,Apparel,Topwear,Jackets,Blue,Summer,Casual,8
19906,54955,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
19913,10817,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,6
19917,38641,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
19918,59444,Men,Apparel,Topwear,Shirts,Grey,Fall,Formal,14
19921,40569,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,13
19924,9423,Men,Apparel,Topwear,Shirts,Black,Fall,Formal,12
19925,17800,Women,Apparel,Topwear,Tshirts,Green,Fall,Casual,6
19928,23209,Women,Apparel,Topwear,Kurtis,Black,Fall,Ethnic,12
19929,18848,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,9
19931,3925,Men,Apparel,Topwear,Tshirts,Orange,Summer,Casual,2
19934,20211,Women,Apparel,Topwear,Sweatshirts,Green,Fall,Casual,6
19940,10484,Men,Apparel,Topwear,Shirts,Purple,Fall,Casual,10
19941,25763,Men,Apparel,Topwear,Suspenders,Black,Summer,Formal,12
19942,11556,Women,Apparel,Topwear,Kurtis,Cream,Summer,Ethnic,13
19944,31151,Boys,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
19946,3784,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
19958,34423,Men,Apparel,Topwear,Tshirts,Orange,Summer,Casual,2
19963,31363,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
19968,16541,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,12
19970,22774,Women,Apparel,Topwear,Kurtis,Off White,Fall,Ethnic,13
19972,50354,Women,Apparel,Topwear,Kurtas,Purple,Summer,Ethnic,10
19975,37094,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
19978,20023,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,0
19982,4793,Men,Apparel,Topwear,Tshirts,Green,Summer,Sports,6
19984,57171,Women,Apparel,Topwear,Tops,Grey,Summer,Casual,14
19988,11764,Women,Apparel,Topwear,Tshirts,Peach,Fall,Casual,11
19989,43327,Women,Apparel,Topwear,Tshirts,Green,Summer,Casual,6
19991,13457,Women,Apparel,Topwear,Shirts,White,Summer,Casual,13
19992,12585,Unisex,Apparel,Topwear,Tshirts,Blue,Fall,Casual,8
19997,18883,Women,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual,9
19998,34275,Women,Apparel,Topwear,Dupatta,Off White,Summer,Ethnic,13
19999,7572,Men,Apparel,Topwear,Tshirts,Orange,Summer,Sports,2
20002,16125,Women,Apparel,Topwear,Tshirts,Blue,Fall,Casual,8
20004,52067,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
20009,14672,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual,9
20015,33050,Women,Apparel,Topwear,Kurtas,Olive,Summer,Ethnic,6
20025,33262,Boys,Apparel,Topwear,Tshirts,White,Summer,Casual,13
20029,2232,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,13
20036,16317,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,13
20040,30621,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
20041,19199,Men,Apparel,Topwear,Shirts,White,Fall,Casual,13
20043,3126,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
20044,42201,Women,Apparel,Topwear,Tunics,Orange,Summer,Casual,2
20045,23236,Women,Apparel,Topwear,Kurtas,Red,Fall,Ethnic,0
20047,34281,Women,Apparel,Topwear,Dupatta,Blue,Summer,Ethnic,8
20048,18877,Women,Apparel,Topwear,Shirts,Red,Fall,Casual,0
20053,52093,Women,Apparel,Topwear,Tops,White,Summer,Casual,13
20055,4303,Unisex,Apparel,Topwear,Tshirts,Green,Summer,Casual,6
20057,14686,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,0
20061,1671,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,12
20070,10828,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,9
20071,37636,Girls,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
20073,33296,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,Casual,9
20078,48509,Women,Apparel,Topwear,Tops,Pink,Summer,Casual,11
20080,3314,Men,Apparel,Topwear,Tshirts,Brown,Summer,Casual,0
20085,23004,Men,Apparel,Topwear,Tshirts,Red,Summer,Sports,0
20087,51424,Men,Apparel,Topwear,Shirts,White,Summer,Formal,13
20091,5487,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
20096,15102,Women,Apparel,Topwear,Kurtas,Navy Blue,Fall,Ethnic,9
20098,10470,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,14
20102,8398,Men,Apparel,Topwear,Tshirts,White,Fall,Sports,13
20103,3770,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,6
20104,12327,Men,Apparel,Topwear,Shirts,Pink,Winter,Formal,11
20105,26112,Men,Apparel,Topwear,Shirts,Purple,Summer,Formal,10
20106,43585,Girls,Apparel,Topwear,Tops,Pink,Summer,Casual,11
20113,6202,Women,Apparel,Topwear,Tshirts,Beige,Summer,Casual,3
20118,12115,Women,Apparel,Topwear,Kurtas,Beige,Fall,Ethnic,3
20121,42665,Women,Apparel,Topwear,Kurtas,Beige,Summer,Ethnic,3
20125,54700,Women,Apparel,Topwear,Kurtas,Black,Summer,Ethnic,12
20126,12929,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,8
20129,22780,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic,6
20131,6030,Men,Apparel,Topwear,Tshirts,Pink,Summer,Casual,11
20135,38814,Women,Apparel,Topwear,Shirts,Orange,Fall,Casual,2
20137,45440,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
20138,4767,Men,Apparel,Topwear,Tshirts,White,Summer,Sports,13
20139,10642,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,0
20140,57185,Women,Apparel,Topwear,Tunics,Green,Summer,Casual,6
20142,40132,Boys,Apparel,Topwear,Shirts,Red,Summer,Casual,0
20146,11790,Women,Apparel,Topwear,Kurtas,Green,Fall,Ethnic,6
20148,7923,Men,Apparel,Topwear,Tshirts,Beige,Fall,Casual,3
20152,8157,Men,Apparel,Topwear,Shirts,Purple,Summer,Casual,10
20155,16548,Men,Apparel,Topwear,Shirts,White,Fall,Casual,13
20160,57178,Women,Apparel,Topwear,Tunics,Blue,Summer,Casual,8
20163,20218,Men,Apparel,Topwear,Sweaters,Charcoal,Fall,Casual,12
20168,28849,Men,Apparel,Topwear,Tshirts,Cream,Summer,Casual,13
20170,43578,Girls,Apparel,Topwear,Tops,Peach,Summer,Casual,11
20171,31158,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,4
20173,8365,Girls,Apparel,Topwear,Tshirts,Pink,Fall,Casual,11
20175,19732,Men,Apparel,Topwear,Shirts,Purple,Summer,Casual,10
20179,36719,Boys,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
20181,5822,Men,Apparel,Topwear,Tshirts,Purple,Summer,Casual,10
20187,18284,Women,Apparel,Topwear,Kurtas,Pink,Fall,Ethnic,11
20189,7749,Men,Apparel,Topwear,Tshirts,Purple,Fall,Casual,10
20195,16910,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,Casual,8
20196,2009,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,13
20198,19958,Men,Apparel,Topwear,Sweaters,Red,Fall,Casual,0
20199,22319,Women,Apparel,Topwear,Tops,Cream,Fall,Casual,13
20201,2835,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
20202,28623,Men,Apparel,Topwear,Tshirts,Black,Summer,Sports,12
20206,33059,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,8
20211,10821,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,8
20216,4904,Women,Apparel,Topwear,Tops,White,Summer,Casual,13
20217,18270,Women,Apparel,Topwear,Kurtas,Black,Fall,Ethnic,12
20220,9627,Men,Apparel,Topwear,Shirts,Orange,Fall,Casual,2
20225,17238,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,12
20226,12578,Women,Apparel,Topwear,Tshirts,Purple,Fall,Casual,10
20227,42208,Women,Apparel,Topwear,Tops,Blue,Summer,Casual,8
20228,9415,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Formal,9
20232,29705,Men,Apparel,Topwear,Shirts,Blue,Summer,Formal,8
20233,3913,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
20234,34288,Women,Apparel,Topwear,Dupatta,Off White,Summer,Ethnic,13
20239,1678,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,6
20244,9071,Men,Apparel,Topwear,Shirts,White,Fall,Formal,13
20247,6039,Women,Apparel,Topwear,Tshirts,White,Summer,Casual,13
20249,22789,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,0
20254,21930,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,8
20255,11799,Women,Apparel,Topwear,Kurtas,Maroon,Fall,Ethnic,0
20260,1812,Men,Apparel,Topwear,Tshirts,Green,Fall,Sports,6
20265,10479,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,0
20266,18614,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Sports,9
20267,9243,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,8
20269,3779,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
20270,8391,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Sports,9
20271,30842,Women,Apparel,Topwear,Kurtas,Navy Blue,Summer,Ethnic,9
20278,5213,Men,Apparel,Topwear,Tshirts,Black,Spring,Casual,12
20280,14644,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,12
20282,52051,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,9
20285,44908,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
20286,33066,Men,Apparel,Topwear,Shirts,Red,Summer,Casual,0
20287,40594,Women,Apparel,Topwear,Kurtis,Rust,Summer,Ethnic,0
20292,26786,Men,Apparel,Topwear,Shirts,Black,Fall,Formal,12
20293,43311,Women,Apparel,Topwear,Sweaters,White,Summer,Casual,13
20294,2036,Men,Apparel,Topwear,Tshirts,Yellow,Fall,Casual,4
20295,13461,Men,Apparel,Topwear,Shirts,Black,Summer,Casual,12
20297,19967,Men,Apparel,Topwear,Sweaters,Maroon,Fall,Casual,0
20300,22326,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,8
20301,6496,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
20302,34243,Men,Apparel,Topwear,Tshirts,Purple,Summer,Casual,10
20311,2204,Men,Apparel,Topwear,Tshirts,Black,Fall,Sports,12
20312,16321,Men,Apparel,Topwear,Tshirts,Purple,Fall,Casual,10
20319,5021,Men,Apparel,Topwear,Shirts,Red,Summer,Casual,0
20321,36726,Boys,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
20323,33254,Boys,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
20326,11104,Men,Apparel,Topwear,Shirts,Black,Fall,Formal,12
20328,32386,Women,Apparel,Topwear,Tshirts,White,Summer,Casual,13
20333,46809,Women,Apparel,Topwear,Tshirts,Pink,Summer,Casual,11
20334,34415,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
20338,30889,Women,Apparel,Topwear,Kurtas,Rust,Summer,Ethnic,0
20340,22570,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,8
20341,7312,Women,Apparel,Topwear,Tops,Pink,Summer,Casual,11
20344,14012,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,0
20345,20227,Women,Apparel,Topwear,Sweaters,Green,Fall,Casual,6
20346,5445,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
20350,11560,Women,Apparel,Topwear,Kurtas,Cream,Summer,Ethnic,13
20359,20015,Women,Apparel,Topwear,Tshirts,Olive,Fall,Casual,6
20364,57147,Women,Apparel,Topwear,Tops,White,Summer,Casual,13
20376,22742,Women,Apparel,Topwear,Kurtas,Red,Fall,Ethnic,0
20379,2694,Boys,Apparel,Topwear,Shirts,Red,Summer,Casual,0
20382,3746,Unisex,Apparel,Topwear,Tshirts,Green,Summer,Casual,6
20386,12311,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,8
20387,26124,Men,Apparel,Topwear,Shirts,White,Summer,Formal,13
20389,6234,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,9
20394,26918,Women,Apparel,Topwear,Tops,Black,Summer,Casual,12
20399,11594,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,13
20401,15908,Men,Apparel,Topwear,Shirts,White,Fall,Formal,13
20402,10446,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,0
20403,21133,Women,Apparel,Topwear,Tops,Purple,Fall,Casual,10
20406,36184,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
20407,4751,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Sports,9
20410,38822,Women,Apparel,Topwear,Tops,Red,Summer,Casual,0
20411,40938,Girls,Apparel,Topwear,Tops,Magenta,Summer,Casual,11
20415,10674,Women,Apparel,Topwear,Tops,White,Fall,Casual,13
20416,40104,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,9
20417,48369,Men,Apparel,Topwear,Shirts,Black,Summer,Casual,12
20420,12123,Women,Apparel,Topwear,Kurtas,Brown,Fall,Ethnic,0
20423,42653,Women,Apparel,Topwear,Kurtas,Black,Summer,Ethnic,12
20427,6006,Men,Apparel,Topwear,Shirts,Red,Summer,Casual,0
20441,3110,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
20442,42237,Women,Apparel,Topwear,Tops,Teal,Summer,Casual,7
20443,17809,Men,Apparel,Topwear,Tshirts,Multi,Fall,Casual,15
20445,13495,Men,Apparel,Topwear,Tshirts,Yellow,Fall,Casual,4
20446,19993,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
20448,23200,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,6
20452,3322,Boys,Apparel,Topwear,Tshirts,Blue,Summer,Sports,8
20454,12775,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,8
20458,9618,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,8
20459,51412,Men,Apparel,Topwear,Shirts,Lavender,Summer,Formal,10
20466,23032,Men,Apparel,Topwear,Shirts,Cream,Fall,Formal,13
20470,37600,Boys,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
20476,10022,Men,Apparel,Topwear,Tshirts,Blue,Fall,Sports,8
20482,5489,Men,Apparel,Topwear,Tshirts,Purple,Summer,Casual,10
20487,9244,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,8
20490,18613,Men,Apparel,Topwear,Tshirts,Olive,Fall,Sports,6
20491,12329,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Formal,9
20492,8396,Men,Apparel,Topwear,Tshirts,White,Fall,Sports,13
20495,30845,Women,Apparel,Topwear,Kurtas,Red,Summer,Ethnic,0
20496,16789,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,12
20498,29154,Women,Apparel,Topwear,Tops,Blue,Summer,Casual,8
20506,4769,Women,Apparel,Topwear,Tshirts,Green,Summer,Sports,6
20511,3128,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
20512,19197,Men,Apparel,Topwear,Shirts,Grey,Fall,Casual,14
20517,3914,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
20519,29702,Men,Apparel,Topwear,Shirts,White,Summer,Formal,13
20521,18879,Women,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual,9
20522,23238,Women,Apparel,Topwear,Kurtas,Brown,Fall,Ethnic,0
20532,10826,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,13
20534,58795,Men,Apparel,Topwear,Shirts,Red,Fall,Smart Casual,0
20538,33298,Men,Apparel,Topwear,Shirts,White,Summer,Casual,13
20540,4903,Women,Apparel,Topwear,Tops,Pink,Summer,Casual,11
20541,48507,Women,Apparel,Topwear,Tops,Black,Summer,Casual,12
20543,9620,Men,Apparel,Topwear,Shirts,Purple,Fall,Casual,10
