,id,gender,masterCategory,subCategory,articleType,baseColour,season,usage,colorgroup
19430,2893,Women,Footwear,Footwear,Heels,Brown,Winter,Casual,0
19432,12718,Men,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
19434,49480,Men,Footwear,Footwear,Casual Shoes,Black,Spring,Casual,12
19436,23863,Men,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
19439,29565,Men,Footwear,Footwear,Casual Shoes,Brown,Summer,Casual,0
19457,1649,Unisex,Footwear,Footwear,Casual Shoes,Blue,Spring,Casual,8
19466,23800,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
19467,48531,Men,Footwear,Footwear,Flip Flops,White,Fall,Casual,13
19472,47579,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
19477,4109,Men,Footwear,Footwear,Sandals,Navy Blue,Summer,Casual,9
19482,38646,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
19487,9272,Men,Footwear,Footwear,Flip Flops,Blue,Summer,Casual,8
19501,15308,Men,Footwear,Footwear,Sports Shoes,Black,Fall,Sports,12
19502,59027,Women,Footwear,Footwear,Heels,Coffee Brown,Winter,Casual,0
19507,54738,Men,Footwear,Footwear,Casual Shoes,Grey,Summer,Casual,14
19508,18417,Women,Footwear,Footwear,Sports Shoes,Silver,Fall,Sports,14
19511,9040,Men,Footwear,Footwear,Formal Shoes,Brown,Winter,Formal,0
19515,46807,Men,Footwear,Footwear,Sports Shoes,Grey,Summer,Sports,14
19521,31955,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
19522,29196,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
19524,17699,Men,Footwear,Footwear,Casual Shoes,Brown,Fall,Casual,0
19527,58333,Men,Footwear,Footwear,Flip Flops,Navy Blue,Summer,Casual,9
19531,24689,Men,Footwear,Footwear,Sandals,Tan,Fall,Casual,3
19533,39304,Men,Footwear,Footwear,Casual Shoes,Olive,Winter,Casual,6
19534,5679,Men,Footwear,Footwear,Casual Shoes,Black,Winter,Casual,12
19539,25569,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
19548,34629,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
19552,33854,Women,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
19555,41448,Men,Footwear,Footwear,Casual Shoes,White,Fall,Casual,13
19570,34843,Men,Footwear,Footwear,Flip Flops,Blue,Fall,Casual,8
19571,19367,Men,Footwear,Footwear,Casual Shoes,Tan,Winter,Casual,3
19576,49417,Men,Footwear,Footwear,Casual Shoes,Grey,Summer,Casual,14
19579,7778,Men,Footwear,Footwear,Casual Shoes,Navy Blue,Summer,Casual,9
19582,11936,Men,Footwear,Footwear,Sandals,Black,Summer,Casual,12
19584,14478,Women,Footwear,Footwear,Heels,Red,Summer,Casual,0
19589,3545,Men,Footwear,Footwear,Casual Shoes,Grey,Winter,Casual,14
19590,26327,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
19593,2497,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
19594,30242,Men,Footwear,Footwear,Flip Flops,Navy Blue,Summer,Casual,9
19596,8991,Women,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
19603,59018,Women,Footwear,Footwear,Heels,Black,Winter,Formal,12
19605,24470,Men,Footwear,Footwear,Flip Flops,Orange,Fall,Casual,2
19611,32515,Men,Footwear,Footwear,Sandals,Brown,Summer,Casual,0
19612,37255,Men,Footwear,Footwear,Casual Shoes,Green,Summer,Casual,6
19613,5480,Men,Footwear,Footwear,Flip Flops,Black,Summer,Casual,12
19618,4552,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
19622,40307,Unisex,Footwear,Footwear,Sandals,Black,Winter,Casual,12
19624,32727,Unisex,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
19633,54535,Men,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
19639,17652,Unisex,Footwear,Footwear,Flip Flops,Red,Summer,Casual,0
19643,47122,Boys,Footwear,Footwear,Casual Shoes,Red,Winter,Casual,0
19646,4136,Women,Footwear,Footwear,Casual Shoes,Silver,Winter,Casual,14
19648,20686,Men,Footwear,Footwear,Casual Shoes,Brown,Winter,Casual,0
19660,42034,Men,Footwear,Footwear,Sports Shoes,Blue,Summer,Sports,8
19663,6661,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
19664,47546,Women,Footwear,Footwear,Heels,Silver,Winter,Casual,14
19666,35166,Men,Footwear,Footwear,Sandals,Brown,Summer,Casual,0
19670,17838,Women,Footwear,Footwear,Casual Shoes,White,Fall,Casual,13
19677,6453,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
19678,17004,Women,Footwear,Footwear,Flats,Brown,Winter,Casual,0
19681,7581,Men,Footwear,Footwear,Sports Shoes,Orange,Summer,Sports,2
19686,21566,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
19687,53146,Women,Footwear,Footwear,Heels,Red,Winter,Casual,0
19690,39599,Women,Footwear,Footwear,Heels,White,Winter,Casual,13
19694,11909,Men,Footwear,Footwear,Formal Shoes,Black,Summer,Formal,12
19698,14447,Women,Footwear,Footwear,Casual Shoes,Red,Summer,Casual,0
19699,53380,Unisex,Footwear,Footwear,Sports Sandals,Black,Summer,Casual,12
19703,2235,Men,Footwear,Footwear,Sandals,Black,Fall,Sports,12
19706,26585,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
19714,22125,Men,Footwear,Footwear,Formal Shoes,Black,Fall,Formal,12
19725,50737,Men,Footwear,Footwear,Casual Shoes,Mushroom Brown,Winter,Casual,0
19729,7575,Women,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
19736,32185,Men,Footwear,Footwear,Flip Flops,Red,Fall,Casual,0
19737,41477,Men,Footwear,Footwear,Casual Shoes,Maroon,Spring,Casual,0
19739,44939,Men,Footwear,Footwear,Formal Shoes,Black,Summer,Formal,12
19740,57512,Men,Footwear,Footwear,Casual Shoes,Brown,Summer,Casual,0
19741,42696,Women,Footwear,Footwear,Flats,Silver,Spring,Casual,14
19743,55621,Men,Footwear,Footwear,Formal Shoes,Black,Summer,Formal,12
19747,8965,Women,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
19750,17494,Men,Footwear,Footwear,Flip Flops,Navy Blue,Spring,Casual,9
19754,44561,Men,Footwear,Footwear,Sandals,Black,Summer,Casual,12
19755,5646,Unisex,Footwear,Footwear,Flip Flops,Silver,Fall,Casual,14
19758,56898,Women,Footwear,Footwear,Heels,Gold,Winter,Casual,3
19759,36141,Men,Footwear,Footwear,Sports Shoes,Grey,Summer,Sports,14
19762,20818,Men,Footwear,Footwear,Casual Shoes,Brown,Winter,Casual,0
19767,44753,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
19768,5474,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
19776,41221,Men,Footwear,Footwear,Flip Flops,Blue,Fall,Casual,8
19786,13206,Men,Footwear,Footwear,Sports Shoes,Black,Spring,Sports,12
19788,7323,Men,Footwear,Footwear,Casual Shoes,Brown,Winter,Casual,0
19790,22541,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
19792,50161,Women,Footwear,Footwear,Heels,White,Winter,Casual,13
19794,34844,Men,Footwear,Footwear,Sandals,Black,Summer,Casual,12
19800,34078,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
19805,11931,Men,Footwear,Footwear,Sports Shoes,Black,Fall,Sports,12
19815,33853,Men,Footwear,Footwear,Casual Shoes,Grey,Summer,Casual,14
19822,49622,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
19825,2803,Men,Footwear,Footwear,Sandals,Beige,Fall,Casual,3
19827,44559,Men,Footwear,Footwear,Sandals,Black,Summer,Casual,12
19831,36945,Men,Footwear,Footwear,Sports Shoes,Grey,Fall,Sports,14
19834,55619,Men,Footwear,Footwear,Formal Shoes,Black,Summer,Formal,12
19837,3589,Men,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
19845,46800,Women,Footwear,Footwear,Sports Shoes,Grey,Summer,Sports,14
19851,31952,Men,Footwear,Footwear,Sports Shoes,Grey,Summer,Sports,14
19853,50159,Women,Footwear,Footwear,Heels,Silver,Winter,Casual,14
19856,58334,Men,Footwear,Footwear,Flip Flops,Black,Summer,Casual,12
19858,33639,Men,Footwear,Footwear,Flip Flops,Grey,Summer,Casual,14
19860,39303,Men,Footwear,Footwear,Casual Shoes,Khaki,Winter,Casual,3
19861,41219,Men,Footwear,Footwear,Flip Flops,Red,Summer,Casual,0
19864,59020,Women,Footwear,Footwear,Heels,Brown,Winter,Casual,0
19873,9047,Men,Footwear,Footwear,Sports Shoes,Black,Fall,Sports,12
19876,18410,Women,Footwear,Footwear,Flats,Brown,Winter,Casual,0
19877,6833,Women,Footwear,Footwear,Sports Shoes,Grey,Summer,Sports,14
19879,35708,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
19894,59212,Women,Footwear,Footwear,Heels,Beige,Fall,Casual,3
19898,15901,Unisex,Footwear,Footwear,Flip Flops,Brown,Spring,Casual,0
19903,23807,Men,Footwear,Footwear,Casual Shoes,Maroon,Fall,Casual,0
19904,26549,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
19907,6659,Women,Footwear,Footwear,Flip Flops,Black,Summer,Casual,12
19912,59676,Women,Footwear,Footwear,Heels,Olive,Winter,Casual,6
19916,41689,Women,Footwear,Footwear,Heels,Red,Winter,Casual,0
19935,5473,Women,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
19936,44754,Women,Footwear,Footwear,Casual Shoes,Grey,Summer,Casual,14
19947,27034,Women,Footwear,Footwear,Heels,Bronze,Winter,Casual,2
19948,13201,Women,Footwear,Footwear,Sports Shoes,White,Spring,Sports,13
19955,7324,Men,Footwear,Footwear,Sandals,Brown,Summer,Casual,0
19959,23494,Men,Footwear,Footwear,Casual Shoes,White,Fall,Casual,13
19960,50166,Women,Footwear,Footwear,Heels,Blue,Winter,Casual,8
19962,55626,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
19964,42691,Women,Footwear,Footwear,Flats,Black,Winter,Casual,12
19966,13033,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
19969,8962,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
19971,17493,Men,Footwear,Footwear,Flip Flops,Red,Fall,Casual,0
19974,5641,Men,Footwear,Footwear,Sports Shoes,Brown,Summer,Sports,0
19976,44566,Men,Footwear,Footwear,Sandals,Brown,Summer,Casual,0
19979,41828,Women,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
19983,36146,Women,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
19996,50730,Men,Footwear,Footwear,Sandals,Black,Winter,Casual,12
20003,22310,Women,Footwear,Footwear,Heels,Gold,Winter,Casual,3
20010,20447,Men,Footwear,Footwear,Casual Shoes,Grey,Fall,Casual,14
20011,41470,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
20012,32182,Men,Footwear,Footwear,Sports Shoes,Brown,Summer,Casual,0
20014,57515,Men,Footwear,Footwear,Formal Shoes,Black,Summer,Formal,12
20018,14440,Women,Footwear,Footwear,Heels,White,Summer,Casual,13
20019,53387,Women,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
20020,20675,Men,Footwear,Footwear,Casual Shoes,Brown,Winter,Casual,0
20026,40790,Men,Footwear,Footwear,Casual Shoes,Grey,Summer,Casual,14
20034,43929,Women,Footwear,Footwear,Heels,White,Spring,Casual,13
20037,22122,Men,Footwear,Footwear,Formal Shoes,Black,Summer,Formal,12
20046,17003,Women,Footwear,Footwear,Flats,Blue,Winter,Casual,8
20049,6454,Women,Footwear,Footwear,Flip Flops,Black,Summer,Casual,12
20050,7586,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
20056,53141,Women,Footwear,Footwear,Heels,Blue,Winter,Casual,8
20059,32176,Men,Footwear,Footwear,Flip Flops,Blue,Summer,Casual,8
20064,4131,Men,Footwear,Footwear,Casual Shoes,Green,Fall,Casual,6
20066,15566,Women,Footwear,Footwear,Heels,Brown,Winter,Casual,0
20069,20681,Men,Footwear,Footwear,Casual Shoes,Black,Winter,Casual,12
20076,13691,Men,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
20079,23838,Men,Footwear,Footwear,Sandals,Black,Fall,Casual,12
20081,42033,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
20083,47541,Women,Footwear,Footwear,Flats,Silver,Winter,Casual,14
20084,6666,Men,Footwear,Footwear,Flip Flops,Navy Blue,Summer,Casual,9
20088,35161,Men,Footwear,Footwear,Sandals,Black,Fall,Casual,12
20090,37252,Men,Footwear,Footwear,Casual Shoes,Blue,Summer,Casual,8
20094,4555,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
20097,40300,Unisex,Footwear,Footwear,Sandals,Brown,Winter,Casual,0
20112,47125,Boys,Footwear,Footwear,Casual Shoes,Blue,Fall,Casual,8
20117,17655,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
20123,2490,Women,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
20124,30245,Men,Footwear,Footwear,Flip Flops,Red,Summer,Casual,0
20127,8996,Men,Footwear,Footwear,Casual Shoes,White,Fall,Casual,13
20144,32512,Men,Footwear,Footwear,Formal Shoes,Black,Summer,Formal,12
20147,9085,Men,Footwear,Footwear,Casual Shoes,Grey,Winter,Casual,14
20151,42698,Women,Footwear,Footwear,Flats,Black,Winter,Casual,12
20156,41821,Women,Footwear,Footwear,Sports Shoes,Silver,Summer,Sports,14
20157,56896,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
20158,57944,Men,Footwear,Footwear,Sandals,Black,Winter,Casual,12
20161,20816,Men,Footwear,Footwear,Formal Shoes,Black,Winter,Formal,12
20166,13208,Men,Footwear,Footwear,Sports Shoes,Black,Fall,Sports,12
20174,46836,Girls,Footwear,Footwear,Flip Flops,Pink,Fall,Casual,11
20177,14449,Women,Footwear,Footwear,Casual Shoes,Red,Summer,Casual,0
20178,11907,Men,Footwear,Footwear,Sandals,Black,Summer,Casual,12
20182,22917,Men,Footwear,Footwear,Casual Shoes,Blue,Fall,Casual,8
20194,49614,Women,Footwear,Footwear,Heels,Brown,Winter,Casual,0
20200,50739,Men,Footwear,Footwear,Formal Shoes,Black,Winter,Formal,12
20203,33865,Men,Footwear,Footwear,Sports Sandals,Black,Winter,Casual,12
20205,44937,Men,Footwear,Footwear,Casual Shoes,Brown,Summer,Casual,0
20208,39563,Women,Footwear,Footwear,Heels,Gold,Winter,Casual,3
20210,20688,Men,Footwear,Footwear,Casual Shoes,Black,Winter,Casual,12
20212,4138,Women,Footwear,Footwear,Casual Shoes,Black,Winter,Casual,12
20221,23831,Unisex,Footwear,Footwear,Flip Flops,Black,Spring,Casual,12
20224,47548,Women,Footwear,Footwear,Heels,Red,Winter,Ethnic,0
20229,17836,Women,Footwear,Footwear,Flip Flops,Pink,Fall,Casual,11
20235,53148,Women,Footwear,Footwear,Heels,Grey,Winter,Ethnic,14
20237,32943,Unisex,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
20238,21568,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
20241,39597,Women,Footwear,Footwear,Heels,Bronze,Winter,Casual,2
20242,45811,Women,Footwear,Footwear,Heels,Yellow,Summer,Casual,4
20243,2499,Men,Footwear,Footwear,Casual Shoes,Grey,Fall,Casual,14
20245,6805,Men,Footwear,Footwear,Casual Shoes,Blue,Summer,Casual,8
20248,12920,Men,Footwear,Footwear,Casual Shoes,Blue,Spring,Casual,8
20251,59016,Men,Footwear,Footwear,Sports Shoes,Grey,Summer,Casual,14
20252,56862,Women,Footwear,Footwear,Heels,Brown,Winter,Casual,0
20262,32729,Unisex,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
20263,40309,Unisex,Footwear,Footwear,Sandals,Pink,Winter,Casual,11
20284,57523,Men,Footwear,Footwear,Casual Shoes,Grey,Summer,Casual,14
20288,41446,Men,Footwear,Footwear,Casual Shoes,White,Fall,Casual,13
20299,16113,Men,Footwear,Footwear,Sandals,Brown,Fall,Casual,0
20304,49419,Men,Footwear,Footwear,Casual Shoes,Rust,Summer,Casual,0
20305,19369,Men,Footwear,Footwear,Casual Shoes,Blue,Winter,Casual,8
20309,13653,Men,Footwear,Footwear,Casual Shoes,Brown,Fall,Casual,0
20313,22114,Men,Footwear,Footwear,Casual Shoes,White,Fall,Casual,13
20314,7776,Men,Footwear,Footwear,Casual Shoes,Navy Blue,Fall,Casual,9
20316,47583,Women,Footwear,Footwear,Flats,Gold,Winter,Ethnic,3
20317,34071,Women,Footwear,Footwear,Flats,Black,Fall,Casual,12
20318,14476,Women,Footwear,Footwear,Heels,Blue,Summer,Casual,8
20320,11938,Men,Footwear,Footwear,Sandals,Black,Summer,Casual,12
20327,41674,Women,Footwear,Footwear,Heels,Bronze,Summer,Casual,2
20331,43547,Men,Footwear,Footwear,Sandals,Brown,Summer,Casual,0
20336,50150,Women,Footwear,Footwear,Heels,Gold,Winter,Casual,3
20337,17697,Men,Footwear,Footwear,Casual Shoes,Grey,Fall,Casual,14
20348,44762,Men,Footwear,Footwear,Sports Shoes,Black,Summer,Sports,12
20351,41210,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
20354,24687,Men,Footwear,Footwear,Sandals,Tan,Spring,Casual,3
20355,39904,Men,Footwear,Footwear,Sports Shoes,Red,Summer,Sports,0
20357,5677,Men,Footwear,Footwear,Casual Shoes,Brown,Winter,Casual,0
20358,44550,Men,Footwear,Footwear,Sandals,Beige,Summer,Casual,3
20369,3580,Men,Footwear,Footwear,Casual Shoes,Brown,Summer,Casual,0
20388,47113,Boys,Footwear,Footwear,Flip Flops,Blue,Fall,Casual,8
20391,17663,Women,Footwear,Footwear,Heels,Brown,Winter,Casual,0
20393,35533,Girls,Footwear,Footwear,Casual Shoes,Red,Summer,Casual,0
20396,4563,Women,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
20404,15306,Men,Footwear,Footwear,Sports Shoes,Black,Fall,Sports,12
20405,59029,Women,Footwear,Footwear,Heels,Brown,Winter,Casual,0
20409,5683,Men,Footwear,Footwear,Casual Shoes,Black,Winter,Casual,12
20418,54736,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
20419,18419,Men,Footwear,Footwear,Sports Shoes,Black,Fall,Sports,12
20422,3574,Women,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
20428,35701,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
20430,24819,Women,Footwear,Footwear,Casual Shoes,Peach,Summer,Casual,11
20436,33092,Women,Footwear,Footwear,Heels,Gold,Winter,Casual,3
20439,56405,Women,Footwear,Footwear,Flats,Black,Winter,Casual,12
20449,17035,Men,Footwear,Footwear,Casual Shoes,Brown,Summer,Casual,0
20451,6462,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
20455,26540,Men,Footwear,Footwear,Casual Shoes,White,Fall,Casual,13
20463,47577,Women,Footwear,Footwear,Heels,Maroon,Winter,Casual,0
20464,34085,Men,Footwear,Footwear,Casual Shoes,Blue,Summer,Casual,8
20465,6650,Men,Footwear,Footwear,Sports Shoes,Blue,Summer,Sports,8
20468,14482,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
20472,4107,Men,Footwear,Footwear,Sandals,Black,Summer,Casual,12
20474,38648,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
20475,40752,Women,Footwear,Footwear,Flip Flops,Black,Winter,Casual,12
20477,24217,Men,Footwear,Footwear,Sports Shoes,Grey,Summer,Sports,14
20478,41680,Women,Footwear,Footwear,Heels,Bronze,Winter,Casual,2
20499,18421,Women,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
20500,6802,Men,Footwear,Footwear,Casual Shoes,Grey,Fall,Casual,14
20503,8998,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
20504,12927,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
20505,56865,Women,Footwear,Footwear,Heels,Black,Winter,Casual,12
20507,59011,Men,Footwear,Footwear,Sports Shoes,Grey,Summer,Casual,14
20516,17831,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
20520,7588,Men,Footwear,Footwear,Sports Shoes,Red,Summer,Sports,0
20525,32944,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
20529,45816,Women,Footwear,Footwear,Heels,Pink,Summer,Casual,11
20530,32178,Men,Footwear,Footwear,Sports Shoes,White,Spring,Sports,13
20531,39590,Women,Footwear,Footwear,Heels,Gold,Winter,Casual,3
20535,15568,Women,Footwear,Footwear,Heels,Green,Winter,Casual,6
20539,38670,Women,Footwear,Footwear,Flip Flops,Black,Summer,Casual,12
20542,23836,Men,Footwear,Footwear,Sports Shoes,Khaki,Fall,Sports,3
20547,42801,Women,Footwear,Footwear,Flats,Teal,Winter,Casual,7
20549,6668,Men,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
20552,49613,Women,Footwear,Footwear,Heels,Multi,Winter,Casual,15
20556,2832,Men,Footwear,Footwear,Casual Shoes,Maroon,Summer,Casual,0
20558,33862,Men,Footwear,Footwear,Sports Sandals,Black,Winter,Sports,12
20564,39564,Women,Footwear,Footwear,Heels,Black,Summer,Casual,12
20568,11900,Men,Footwear,Footwear,Formal Shoes,Black,Summer,Formal,12
20573,19351,Men,Footwear,Footwear,Casual Shoes,Navy Blue,Summer,Casual,9
20580,43927,Women,Footwear,Footwear,Heels,Gold,Winter,Casual,3
20595,50168,Women,Footwear,Footwear,Heels,Gold,Winter,Casual,3
20604,55628,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
20608,56891,Women,Footwear,Footwear,Heels,Red,Winter,Casual,0
20609,36148,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
20611,57943,Men,Footwear,Footwear,Casual Shoes,Black,Spring,Casual,12
20612,44568,Men,Footwear,Footwear,Sandals,Brown,Summer,Casual,0
20614,26547,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
20618,23809,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
20627,34082,Men,Footwear,Footwear,Casual Shoes,Black,Summer,Casual,12
20628,6657,Women,Footwear,Footwear,Flip Flops,Brown,Summer,Casual,0
20629,47570,Women,Footwear,Footwear,Heels,Purple,Winter,Casual,10
20632,14485,Men,Footwear,Footwear,Casual Shoes,Black,Fall,Casual,12
20636,4100,Women,Footwear,Footwear,Sports Sandals,Pink,Winter,Casual,11
20639,40755,Women,Footwear,Footwear,Flip Flops,White,Winter,Casual,13
20641,41687,Women,Footwear,Footwear,Heels,Beige,Winter,Casual,3
20644,4332,Men,Footwear,Footwear,Sports Shoes,Blue,Summer,Sports,8
20649,33095,Women,Footwear,Footwear,Heels,Beige,Winter,Casual,3
20652,56402,Women,Footwear,Footwear,Flats,Beige,Winter,Casual,3
20653,45829,Women,Footwear,Footwear,Heels,Brown,Summer,Casual,0
20661,35362,Women,Footwear,Footwear,Heels,Multi,Summer,Casual,15
20663,6465,Men,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
20664,17032,Men,Footwear,Footwear,Casual Shoes,Red,Summer,Casual,0
20667,15301,Men,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
20672,5684,Men,Footwear,Footwear,Casual Shoes,Black,Winter,Casual,12
20681,54731,Men,Footwear,Footwear,Casual Shoes,Black,Spring,Casual,12
20682,9049,Men,Footwear,Footwear,Sports Shoes,White,Fall,Sports,13
20695,35706,Women,Footwear,Footwear,Casual Shoes,White,Summer,Casual,13
20706,17664,Women,Footwear,Footwear,Casual Shoes,Blue,Winter,Casual,8
20710,47114,Boys,Footwear,Footwear,Flip Flops,Navy Blue,Fall,Casual,9
20711,35534,Girls,Footwear,Footwear,Casual Shoes,Yellow,Summer,Casual,4
20714,4564,Women,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
20718,53726,Women,Footwear,Footwear,Flip Flops,Black,Summer,Casual,12
20723,39903,Men,Footwear,Footwear,Sports Shoes,White,Summer,Sports,13
20724,41819,Men,Footwear,Footwear,Flip Flops,Black,Summer,Casual,12
20734,13002,Women,Footwear,Footwear,Heels,Red,Winter,Casual,0
20739,3587,Unisex,Footwear,Footwear,Casual Shoes,Red,Fall,Casual,0
