,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Waistband,Length,Material,Pattern,Neck,Details,Back,Coverage,Seam,Assorted,Straps,Waist Rise,Colour,Brand,Price
1156,50549,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Chromozome Men Pack of Two Briefs,Inner Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Low-Rise,"Charcoal, Navy Blue",Chromozome,165
1157,17880,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Levis Men Comfort Style Grey Innerwear Vest,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Levis,429
1158,20291,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Facit Men Printed Orange Innerwear Vest,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Orange,Facit,185
1159,52483,Women,Apparel,Innerwear,Camisoles,Winter,2015.0,Casual,Red Rose Black Camisole,Not specified,Not specified,"Cotton, Elastane",Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Red Rose,130
1160,51206,Women,Apparel,Innerwear,Bra,Summer,2017.0,Casual,Enamor Women White Bra,Not specified,Not specified,"Cotton, Elastane","Solid, Lace",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Medium,Seamless,Not specified,Regular,Not specified,White,Enamor,375
1161,30467,Women,Apparel,Innerwear,Bra,Summer,2014.0,Casual,Lovable Women All Day Long White Bra,Not specified,Not specified,"Cotton, Elastane","Solid, Solid",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,White,Lovable,515
1162,30493,Women,Apparel,Innerwear,Bra,Summer,2014.0,Casual,Lovable Women Fiona Rose Pink Bra,Not specified,Not specified,Cotton,"Solid, Solid",Not specified,"All Day Comfort, Back Closure, Lightly Padded, Underwired",Regular,Half,Cut and Sew,Not specified,Regular,Not specified,Pink,Lovable,825
1163,13611,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Hanes Men Sleeveless V Neck White Grey Innerwear T-shirt,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Grey",Hanes,395
1164,50576,Men,Apparel,Innerwear,Trunk,Summer,2016.0,Casual,Chromozome Men Pack of Two Trunks,Outer Elastic,Long,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Chromozome,315
1165,25373,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Levis Men White Innerwear Vest,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Levis,379
1166,28008,Men,Apparel,Innerwear,Trunk,Summer,2016.0,Casual,Jockey ZONE Men Blue Modern Trunks US19,Inner Elastic,Short,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Jockey,189
1167,57413,Women,Apparel,Innerwear,Briefs,Winter,2015.0,Casual,Amante Women Burgundy Net Bikini Briefs PGTC01,Not specified,Not specified,"Nylon, Elastane",Solid,Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Low-Rise,Burgundy,Amante,325
1168,50636,Men,Apparel,Innerwear,Innerwear Vests,Winter,2016.0,Casual,Chromozome Men Grey Melange Innerwear Vest,Not specified,Not specified,Not specified,Not specified,Square Neck,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey Melange,Chromozome,269
1169,43013,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Calvin Klein Men Charcoal Grey Brief,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Charcoal, , ",Calvin Klein Innerwear,499
1170,32070,Men,Apparel,Innerwear,Boxers,Summer,2016.0,Casual,Playboy Men Black Boxers,Inner Elastic,Not specified,Pure Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Playboy,499
1171,30515,Women,Apparel,Innerwear,Bra,Summer,2017.0,Casual,Lovable Women Spice Blue Bra,Not specified,Not specified,Synthetic,"Geometric, Printed",Not specified,"All Day Comfort, Back Closure, Lightly Padded, Underwired",Regular,Half,Cut and Sew,Not specified,Regular,Not specified,"Blue, White",Lovable,400
1172,49985,Women,Apparel,Innerwear,Briefs,Winter,2015.0,Casual,Hanes Women Pack of Three 100% Cotton Printed Hipsters,Not specified,Not specified,Cotton,Floral,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Multi,Hanes,290
1173,54606,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Jockey ELANCE Men Charcoal  Briefs 1009,Inner Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Charcoal,Jockey,159
1174,50609,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Chromozome Men Grey Brief,Inner Elastic,Not specified,Cotton,"Colourblocked, Colourblocked",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Mid-Rise,"Grey Melange, Black",Chromozome,159
1175,28145,Men,Apparel,Innerwear,Innerwear Vests,Summer,2018.0,Casual,Jockey 24 x 7 Men Black Innerwear Vest 9922,Not specified,Not specified,"Ribbed, Cotton",Solid,Round Neck,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Jockey,249
1176,15807,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Facit Men Fusion White Briefs,Outer Elastic,Not specified,Cotton,"Colourblocked, Colourblocked",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,White,Facit,127
1177,54601,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Jockey ELANCE Men Charcoal Briefs 1004,Inner Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Charcoal,Jockey,159
1178,31898,Women,Apparel,Innerwear,Briefs,Summer,2015.0,Casual,Heart 2 Heart Women Black Briefs H2H-10-2011,Not specified,Not specified,"Cotton, Elastane",Solid,Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Low-Rise,Black,Heart 2 Heart,199
1179,49982,Women,Apparel,Innerwear,Briefs,Winter,2015.0,Casual,Hanes Women Pack of 3 Briefs,Not specified,Not specified,Cotton,Floral,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, White, Brown",Hanes,259
1180,18378,Men,Apparel,Innerwear,Trunk,Summer,2016.0,Casual,Undercolors of Benetton Men Blue Boxer Trunks,Outer Elastic,Short,Cotton Blend,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Undercolors of Benetton,449
1181,21652,Women,Apparel,Innerwear,Bra,Summer,2015.0,Casual,Enamor Women Smooth Black Bra,Not specified,Not specified,"Cotton, Elastane","Solid, Solid",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,Black,Enamor,240
1182,32077,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Playboy Men Printed Grey Brief,Inner Elastic,Not specified,Cotton,"Brand Logo, Printed",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Grey,Playboy,109
1183,43014,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Calvin Klein Men Grey Brief,Not specified,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Low-Rise,Grey,Calvin Klein Innerwear,499
1184,57414,Women,Apparel,Innerwear,Briefs,Winter,2015.0,Casual,Amante Women Green Lace Bikini Briefs PGTE01,Not specified,Not specified,"Nylon, Polyester",Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Low-Rise,Green,Amante,445
1185,50631,Men,Apparel,Innerwear,Trunk,Winter,2016.0,Casual,Chromozome Men Grey Melange & Black Trunks,Inner Elastic,Long,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey Melange, Black",Chromozome,209
1186,51387,Men,Apparel,Innerwear,Boxers,Summer,2012.0,Casual,Myntra White Printed Boxers,Inner Elastic,Not specified,Pure Cotton,Printed,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Grey",Myntra,399
1187,49976,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Hanes Men Red Innerwear Vest,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Red, Black",Hanes,199
1188,15800,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Facit Men Mid- Rise BF Khaki Briefs,Inner Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,"Khaki, , ",Facit,178
1189,13569,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Hanes Men Racer Back Navy Blue Innerwear Vests,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Hanes,189
1190,37533,Boys,Apparel,Innerwear,Innerwear Vests,Summer,2012.0,Casual,Madagascar3 Boys Yellow Innerwear Vest,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Yellow, , ",Madagascar 3,249
1191,15809,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Facit Men Trophy BKN Charcoal Briefs,Inner Elastic,Not specified,Cotton,"Self Design, Self Design",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,"Charcoal, , ",Facit,113
1192,50051,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Hanes Men Black Innerwear Vest,Not specified,Not specified,Not specified,Not specified,Round Neck,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Maroon",Hanes,199
1193,50435,Men,Apparel,Innerwear,Innerwear Vests,Winter,2016.0,Casual,Chromozome Men White Pack of 2 Innervests,Not specified,Not specified,Not specified,Not specified,Round Neck,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Chromozome,389
1194,50607,Men,Apparel,Innerwear,Briefs,Winter,2016.0,Casual,Chromozome Men Charcoal Brief,Inner Elastic,Not specified,Cotton,"Colourblocked, Colourblocked",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Mid-Rise,"Charcoal, Black",Chromozome,159
1195,54608,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Jockey ELANCE Men Blue Briefs 1009,Inner Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Blue,Jockey,159
1196,18371,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Undercolors of Benetton Men T-Shirts Red Innerwear T-shirt,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Red, White, Blue",Undercolors of Benetton,1399
1197,59741,Women,Apparel,Innerwear,Bra,Summer,2014.0,Casual,Avirate Red & Black Bra,Not specified,Not specified,Nylon,"Colourblocked, Lace",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,"Red, Black",Avirate,1400
1198,50638,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Chromozome Men White Innerwear Vest,Not specified,Not specified,Not specified,Not specified,Square Neck,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Chromozome,269
1199,18385,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Undercolors of Benetton Men Red Tanga Brief,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Red, , ",Undercolors of Benetton,399
1200,50600,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Chromozome Men Red Briefs,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Low-Rise,"Red, Silver",Chromozome,169
1201,13567,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Hanes Men Racer Back Black Innerwear Vests,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Hanes,195
1202,43025,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Calvin Klein Men White Brief,Not specified,Not specified,"Cotton, Elastane",Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,White,Calvin Klein Innerwear,699
1203,13593,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Hanes Men Half Sleeve Crew Pack of 3 Grey Innerwear T-shirts,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Black, White",Hanes,899
1204,32046,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Playboy Men Pack of 2 Innerwear Vests,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Playboy,209
1205,37534,Boys,Apparel,Innerwear,Innerwear Vests,Summer,2012.0,Casual,Madagascar3 Boys Blue Innerwear Vest,Not specified,Not specified,Not specified,Not specified,Round Neck,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Blue, , ",Madagascar 3,249
1206,21663,Women,Apparel,Innerwear,Bra,Summer,2014.0,Casual,Enamor Women White Smooth Bra,Not specified,Not specified,"Cotton, Elastane","Solid, Self Design",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Medium,Seamless,Not specified,Regular,Not specified,White,Enamor,355
1207,51389,Men,Apparel,Innerwear,Boxers,Summer,2012.0,Casual,Myntra Men White Boxer,Inner Elastic,Not specified,Pure Cotton,Printed,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Blue",Myntra,399
1208,49978,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Hanes Men Navy Blue Innerwear Vest,Not specified,Not specified,Not specified,Not specified,Round Neck,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Hanes,199
1209,18376,Men,Apparel,Innerwear,Trunk,Summer,2016.0,Casual,Under Colors of Benetton Men Black Boxer Trunks,Outer Elastic,Short,Cotton Blend,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Undercolors of Benetton,449
1210,28127,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Jockey MODERN CLASSIC Men Brown Modern Classic Brief 8035,Inner Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Brown,Jockey,109
1211,27953,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Jockey SP-IW Men White Briefs SP01,Outer Elastic,Not specified,"Cotton, Elastane","Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,White,Jockey,199
1212,50459,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Chromozome Men Grey & Orange Brief,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Mid-Rise,"Grey, Orange",Chromozome,175
1213,28785,Women,Apparel,Innerwear,Briefs,Summer,2014.0,Casual,Enamor Women Pack of 2 Briefs,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,"Maroon, Purple",Enamor,395
1214,50466,Men,Apparel,Innerwear,Trunk,Winter,2016.0,Casual,Chromozome Men Black Trunks,Outer Elastic,Short,Cotton Blend,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Red, Beige",Chromozome,209
1215,51786,Women,Apparel,Innerwear,Bra,Summer,2016.0,Casual,Bwitch Purple Bra,Not specified,Not specified,Synthetic,"Floral, Lace",Not specified,"All Day Comfort, Back Closure, Non Padded, Underwired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,Purple,Bwitch,699
1216,57015,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Jockey ELANCE Men Grey Briefs 1004,Inner Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Grey Melange,Jockey,159
