,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Sole Material,Pattern,Material,Fastening,Fit,Type,Ankle Height,Sport,Arch Type,Surface Type,Shoe Width,Insole,Heel Height,Fastening and Back Detail,Cushioning,Toe Shape,Heel Type,Cleats,Colour,Brand,Price
4020,16996,Women,Footwear,Shoes,Flats,Winter,2012.0,Casual,Rocia Women Casual Brown Flats,Not specified,Not specified,Synthetic,Not specified,Not specified,Not specified,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Slip-On,Not specified,Open Toe,Not specified,Not specified,Brown,Rocia,1090.0
4021,17844,Men,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,Nike Men Air Compel White Sports Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Training or Gym,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Nike,4995.0
4022,20890,Men,Footwear,Shoes,Casual Shoes,Fall,2011.0,Casual,Basics Men Beige Casual  Shoes,Not specified,Not specified,Canvas,Lace-Ups,Not specified,Not specified,High-Top,Not specified,Not specified,Not specified,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Beige,Basics,1099.0
4023,10639,Men,Footwear,Shoes,Casual Shoes,Fall,2011.0,Casual,Nike Men Nike Capri II Black Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Nike,3495.0
4024,29121,Women,Footwear,Shoes,Heels,Summer,2012.0,Casual,Puma Women Lily Thong Silver Flats,Not specified,Not specified,Not specified,Not specified,Not specified,Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Ankle Loop,Not specified,Not specified,Not specified,Not specified,Silver,Puma,899.0
4025,33689,Men,Footwear,Shoes,Casual Shoes,Winter,2012.0,Casual,Cobblerz Men White & Blue Casual Shoes,Not specified,Not specified,Synthetic Leather,Slip-On,Not specified,Not specified,Regular,Not specified,Not specified,Not specified,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Blue",Cobblerz,4999.0
4026,45609,Men,Footwear,Shoes,Formal Shoes,Summer,2012.0,Formal,Arrow Men Black Formal Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Loafers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Arrow,3199.0
4027,39949,Men,Footwear,Shoes,Casual Shoes,Spring,2013.0,Casual,GAS Men White Walk Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Loafers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Blue",GAS,2200.0
4028,57936,Men,Footwear,Shoes,Casual Shoes,Spring,2012.0,Casual,Clarks Men Brown Shoes,Not specified,Not specified,Synthetic,Lace-Ups,Not specified,Not specified,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Clarks,2999.0
4029,34458,Women,Footwear,Shoes,Heels,Winter,2012.0,Formal,Rocia Women Black Wedges,Not specified,Not specified,Synthetic,Not specified,Not specified,Peep Toes,Mid-Top,Not specified,Not specified,Not specified,Not specified,Not specified,2 inches,Ankle Loop,Not specified,Peep Toe,Wedge,Not specified,Black,Rocia,1190.0
4030,5408,Unisex,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,Quechua Wayta Jr Blue,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Decathlon,799.0
4031,22159,Men,Footwear,Shoes,Casual Shoes,Summer,2011.0,Casual,Lee Cooper Men Black Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Driving Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Lee Cooper,2085.0
4032,43952,Women,Footwear,Shoes,Heels,Winter,2012.0,Casual,Catwalk Women Blue Flats,Not specified,Not specified,Not specified,Not specified,Not specified,Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Catwalk,1395.0
4033,28651,Men,Footwear,Shoes,Sports Shoes,Summer,2012.0,Sports,Nike Men Nike Dual Fusion  Navy Blue Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Nike,4495.0
4034,4511,Women,Footwear,Shoes,Sports Shoes,Summer,2011.0,Sports,Lotto Women Osaka White Blue Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Training or Gym,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Blue",Lotto,1999.0
4035,7394,Men,Footwear,Shoes,Formal Shoes,Winter,2018.0,Formal,Red Tape Men Black Formal Shoes,Not specified,Not specified,Leather,Lace-Ups,Not specified,Not specified,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Red Tape,2395.0
4036,27084,Women,Footwear,Shoes,Heels,Winter,2015.0,Casual,Catwalk Women Blue Flats,Not specified,Not specified,Canvas,Not specified,Not specified,Sandals,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,1 inch,Ankle Loop,Not specified,Open Toe,Block,Not specified,"Blue, Brown",Catwalk,1095.0
4037,18659,Men,Footwear,Shoes,Casual Shoes,Fall,2011.0,Casual,Fila Men Craze Grey Shoes,Not specified,Not specified,Not specified,Slip-On,Not specified,Loafers,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Black",FILA,1399.0
4038,13083,Men,Footwear,Shoes,Casual Shoes,Fall,2012.0,Casual,Numero Uno Men Red Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Numero Uno,1699.0
4039,6848,Men,Footwear,Shoes,Sports Shoes,Summer,2011.0,Sports,Spalding Men's Running Royal Blue Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Blue, Beige",Spalding,1799.0
4040,3506,Women,Footwear,Shoes,Casual Shoes,Fall,2010.0,Casual,ADIDAS Women White Royal Silver Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Purple",ADIDAS,2199.0
4041,32556,Men,Footwear,Shoes,Casual Shoes,Summer,2013.0,Casual,Playboy Men Blue Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Driving Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Playboy,1695.0
4042,45404,Women,Footwear,Shoes,Flats,Winter,2012.0,Casual,Rocia Women Black & Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Brown",Rocia,590.0
4043,15374,Men,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,FILA Men Fila Runner White Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Red",FILA,2299.0
4044,39982,Men,Footwear,Shoes,Casual Shoes,Summer,2013.0,Casual,Gas Men Jack Black Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,GAS,3500.0
4045,6410,Women,Footwear,Shoes,Casual Shoes,Summer,2011.0,Casual,Lotto Women Leisure White Blue Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Driving Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Lotto,1599.0
4046,3162,Women,Footwear,Shoes,Sports Shoes,Fall,2010.0,Sports,Nike Women Downshifter White Blue Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Blue",Nike,2995.0
4047,1635,Unisex,Footwear,Shoes,Casual Shoes,Spring,2011.0,Casual,Newfeel Unisex Red Comfy Shoes,Not specified,Not specified,Mesh,Lace-Ups,Not specified,Sneakers,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Red, White",Newfeel,599.0
4048,4175,Women,Footwear,Shoes,Sports Shoes,Summer,2011.0,Sports,Reebok Women Instant Black Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Reebok,5599.0
4049,22192,Men,Footwear,Shoes,Casual Shoes,Fall,2012.0,Casual,Timberland Men Grey Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Timberland,8990.0
4050,6622,Men,Footwear,Shoes,Sports Shoes,Summer,2011.0,Sports,ADIDAS Men's Ridley White Silver Blue Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Silver, Blue",ADIDAS,2999.0
4051,12707,Men,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,Nike Men Overplay White Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Blue, Black",Nike,3795.0
4052,26532,Men,Footwear,Shoes,Casual Shoes,Summer,2013.0,Casual,Gas Men Arunta Beige Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Driving Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Beige,GAS,2200.0
4053,54112,Women,Footwear,Shoes,Flats,Winter,2012.0,Casual,Rocia Women Black Flats,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Slip-On,Not specified,Open Toe,Not specified,Not specified,"Black, Brown",Rocia,750.0
4054,16161,Men,Footwear,Shoes,Formal Shoes,Summer,2012.0,Formal,Enroute Men Leather Black Formal Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Enroute Men,2499.0
4055,46611,Women,Footwear,Shoes,Heels,Summer,2012.0,Casual,Catwalk Women Brown Heels,Not specified,Not specified,Not specified,Not specified,Not specified,Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Catwalk,1495.0
4056,50774,Men,Footwear,Shoes,Formal Shoes,Fall,2012.0,Formal,Clarks Men Black Formal Shoes,Not specified,Not specified,Leather,Lace-Ups,Not specified,Derbys,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Clarks,3999.0
4057,2878,Women,Footwear,Shoes,Heels,Winter,2015.0,Casual,Catwalk Women Royalty Brown Flats,Not specified,Not specified,Canvas,Not specified,Not specified,Sandals,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,1 inch,Ankle Loop,Not specified,Open Toe,Block,Not specified,Brown,Catwalk,1095.0
4058,43363,Women,Footwear,Shoes,Flats,Summer,2013.0,Casual,Reebok Women White Casual Shoes,Not specified,Not specified,Synthetic,Not specified,Not specified,Not specified,Mid-Top,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Blue",Reebok,3999.0
4059,30691,Women,Footwear,Shoes,Heels,Winter,2015.0,Casual,Catwalk Women Silver Heels,Not specified,Not specified,Canvas,Not specified,Not specified,Sandals,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,1 inch,Ankle Loop,Not specified,Open Toe,Block,Not specified,Silver,Catwalk,1295.0
4060,10296,Men,Footwear,Shoes,Casual Shoes,Summer,2016.0,Casual,Clarks Men Navy Blue Leather Casual Shoes,Synthetic,Solid,Leather,Lace-Ups,Not specified,Derbys,Regular,Not specified,Not specified,Not specified,Regular,Comfort Insole,Not specified,Not specified,Not specified,Round Toe,Not specified,Not specified,Navy Blue,Clarks,4499.0
4061,41434,Men,Footwear,Shoes,Sports Shoes,Fall,2012.0,Sports,Lee Cooper Men White Sports Shoes,Not specified,Not specified,Not specified,Lace-Ups,Not specified,Not specified,Regular,Basketball,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Navy Blue",Lee Cooper,2385.0
