,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Total Shelf Life in Months,Minimum Usable Period in Months,Units Per Bundle,Minimum Shelf Life in Months,Fragrance,Features,Strength,Colour,Brand,Price
612,44386,Women,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Spinz Women Samba Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,Spinz,150
613,23610,Women,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Nike Fragrances Women Sensual Touch Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Nike Fragrances,249
614,32550,Men,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Playboy Men Pack of 3 Deos,60,3,3,12,Not specified,Odour Control,Not specified,Black,Playboy,559
615,36938,Women,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Salvatore Ferragamo Women Incanto Bloom Perfume,60,3,Not specified,12,Not specified,Not specified,Not specified,White,Salvatore Ferragamo,4000
616,58947,Women,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Taylor of London Women Panache Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Taylor of London,225
617,44140,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Dunhill Men Perfume,60,12,1,6,Fresh,Not specified,Medium,Copper,dunhill,2800
618,28234,Women,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Secret Temptation Women Affair Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,Secret Temptation,150
619,44178,Women,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Nike Fragrances Women Spicy Love Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Nike Fragrances,249
620,25987,Women,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,J.Del Pozo Halloween Kiss Eau De Toilette 100 ml,Not specified,Not specified,1,Not specified,Floral,Not specified,Medium,Pink,J. DEL POZO,3600
621,18455,Men,Personal Care,Fragrance,Fragrance Gift Set,Spring,2017.0,Casual,Nautica Voyage Men Fragrance Gift Set,60,3,Not specified,12,Not specified,Not specified,Not specified,White,Nautica,3450
622,44147,Men,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Nike Fragrances Men Extreme Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Nike Fragrances,249
623,23617,Women,Personal Care,Fragrance,Fragrance Gift Set,Spring,2017.0,Casual,Nike Fragrances Women Orange Blue Fantasy Pack of 3 Perfumes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Orange, Blue",Nike Fragrances,1900
624,41899,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Playboy Men Ibiza Perfume Buy 1 Get 1 free,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Playboy,499
625,44381,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,ADIDAS Men Team Force Perfume,36,6,1,24,Fresh,Not specified,Mild,Black,ADIDAS,699
626,43998,Women,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Police Women Caribbean Perfume,60,3,1,12,Floral,Not specified,Medium,Gold,Police,2000
627,43965,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,DKNY Men Be Delicious Perfume,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,DKNY,3020
628,58949,Women,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Taylor of London Women White Satin Perfumed body Spray,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Pink,Taylor of London,225
629,36936,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Ralph Lauren Men The Big Pony Collection Perfume,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Ralph Lauren,4800
630,18463,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,David Beckham Instinct Men Perfumes,60,3,Not specified,12,Not specified,Not specified,Not specified,White,DAVID BECKHAM,2100
631,43991,Women,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Police Women Wings EDT Perfume,60,3,1,12,Fresh,Not specified,Mild,Blue,Police,2450
632,58976,Men,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Colour Me Men White Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Colour me,245
633,44171,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Nike Fragrances Men Ride Perfume 75 ml,Not specified,Not specified,1,Not specified,Fresh,Not specified,Medium,Brown,Nike Fragrances,599
634,46626,Women,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Rasasi Women Emotion Perfume,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Silver,Rasasi,950
635,44185,Women,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Nike Fragrances Women Beyond Elements Perfume 150 ml,Not specified,Not specified,1,Not specified,Fresh,Not specified,Medium,White,Nike Fragrances,798
636,26737,Men,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Reebok Men Reesport Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Reebok,165
637,58982,Women,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Colour me Women Red Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Colour me,245
638,43996,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Police Men Dark Perfume,60,3,1,24,Fresh,Not specified,Mild,Black,Police,1350
639,43398,Women,Personal Care,Fragrance,Fragrance Gift Set,Spring,2017.0,Casual,ADIDAS Women Fruity Rhythm Perfume & Deo Set,36,6,1,24,Not specified,Not specified,Not specified,Green,ADIDAS,599
640,18464,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,David Beckham Intimately Men Perfumes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,DAVID BECKHAM,1550
641,36931,Women,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Valentino Perfumes Women Rock n Rose Pret a Porter,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Peach,Valentino Perfumes,4000
642,43962,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,aramis Men Classic EDT 110 ml,60,3,1,12,Fresh,Not specified,Medium,Brown,aramis,3800
643,44149,Men,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Nike Fragrances Men Pure Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Nike Fragrances,249
644,58985,Women,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Cavallini Women Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Cavallini,199
645,44182,Women,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Nike Fragrances Women Sweet Emotion Perfume,Not specified,Not specified,Not specified,Not specified,Fresh,Not specified,Not specified,White,Nike Fragrances,798
646,44176,Women,Personal Care,Fragrance,Fragrance Gift Set,Spring,2017.0,Casual,Nike Fragrances Women Spicy Love Perfume and Deo Set,Not specified,Not specified,2,Not specified,Not specified,Not specified,Not specified,White,Nike Fragrances,998
647,58971,Women,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Colour Me Women Sky Blue Perfume,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Colour me,795
648,23592,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Nike Fragrances Men Original Perfume,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Nike Fragrances,800
649,46939,Women,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,York Women Euforia Perfume,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,York,295
650,44004,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Police Men To Be Perfume,60,3,1,12,Fresh,Not specified,Medium,Blue,Police,1800
651,46753,Women,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Nautilus Women Pois 40 ml Perfume,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Nautilus,1675
652,55344,Women,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Revlon Women Urban Energy Perfume,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Purple,Revlon,725
653,23566,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Boss Men Pure Perfume,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,BOSS,3750
654,26014,Women,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,TOUS Women H2O Eau De Toilette 100 ml,60,3,1,24,Floral,Not specified,Strong,Blue,TOUS,3550
655,56363,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Tommy Hilfiger Men 100 ml Perfume,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Tommy Hilfiger,2940
656,45774,Men,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Lomani Men Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Lomani,175
657,23559,Women,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Police Women Pack of 3 Deos,60,Not specified,Not specified,Not specified,Not specified,Antiperspirant,Not specified,"Purple, Black, Black",Police,849
658,23561,Men,Personal Care,Fragrance,Fragrance Gift Set,Spring,2017.0,Casual,Police Cosmopolitian Men Fragrance Gift Set,60,3,1,12,Not specified,Not specified,Not specified,Blue,Police,1729
659,56364,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Tommy Hilfiger Men 50 ml Perfume,60,3,1,12,Fruity,Not specified,Medium,Blue,Tommy Hilfiger,2040
660,45773,Men,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Lomani Men Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Gold,Lomani,175
661,44003,Women,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Police Women Pure Perfume,60,3,1,24,Fresh,Not specified,Mild,White,Police,2900
662,46754,Women,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Valentino Perfumes Women Gold 50 ml Eau de Parfum,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Gold,Valentino Perfumes,3000
663,27307,Men,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,ADIDAS Men Team Force Deo,36,6,1,24,Not specified,Regular,Not specified,Black,ADIDAS,175
664,23595,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Nike Fragrances Men Cool Wind Perfume 150 ml,Not specified,Not specified,1,Not specified,Fruity,Not specified,Medium,Black,Nike Fragrances,798
665,56390,Women,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Estee Lauder Women Pleasures Bloom 50 ml Perfume,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Red, Pink",Estee Lauder,7700
666,46901,Men,Personal Care,Fragrance,Deodorant,Summer,2017.0,Casual,Umbro Men Set of 2 Deos,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Umbro,199
667,27338,Women,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Pierre Cardin Women Emotion Perfume,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,pierre cardin,2500
668,54061,Men,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Fogg Men Voyager Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,Fogg,180
669,56352,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Nike Fragrances Men No Limits Perfume 150 ml,Not specified,Not specified,1,Not specified,Fresh,Not specified,Mild,Blue,Nike Fragrances,798
670,23557,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Police Pure Men Perfume,60,3,1,24,Fresh,Not specified,Mild,Navy Blue,Police,2900
671,26025,Men,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Slazenger Men Sprint Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Gold,Slazenger,249
672,46762,Women,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Valentino Perfumes Women 30 ml Eau de Parfum,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Cream,Valentino Perfumes,2600
673,44035,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Boss Men In Motion Perfume,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,BOSS,2875
674,23568,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Baldessarini Men Strictly Private Perfume,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Gold,Baldessarini,3725
675,46937,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,York Men Depth Perfume,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,York,499
676,46765,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Valentino Perfumes Men 50 ml Perfume,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Valentino Perfumes,3200
677,44032,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Baldessarini HUGO BOSS Men Prestige Eau De Cologne,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Silver,Baldessarini,5000
678,46301,Women,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Jacques M Women Fragrances,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Jacques M,549
679,56355,Women,Personal Care,Fragrance,Fragrance Gift Set,Spring,2017.0,Casual,Police Women Be Younique Fragrance Set,60,3,1,12,Not specified,Not specified,Not specified,Pink,Police,1729
680,23550,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Police Men Contemporary Perfume,60,3,1,24,Fresh,Not specified,Mild,White,Police,2095
681,26022,Men,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Slazenger Men Extreme Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Slazenger,249
682,26210,Women,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Perry Ellis Women 360A Degree Red Perfume,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Gold,PERRY ELLIS,3250
683,46791,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Nautilus Men Aqua Perfume,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Nautilus,2350
684,46930,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,York Men Archie Perfume,Not specified,Not specified,Not specified,Not specified,Fresh,Not specified,Not specified,Blue,York,1080
685,21238,Women,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,4711 Atomizer Women Deodorant Spray,60,3,Not specified,12,Not specified,Not specified,Not specified,Blue,4711,300
686,37907,Unisex,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,RNC Unisex Vetiver Perfume,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Gold,RNC,3800
687,55570,Women,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Revlon Women Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Revlon,160
688,59947,Women,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Taylor of London Women Lace Perfume,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Taylor of London,550
