,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Fit,Length,Shape,Material,Pattern,Collar,Sleeve,Sleeve Styling,Fabric Purity,Weave,Details,Colour,Brand,Price
9339,7357,Men,Apparel,Topwear,Tshirts,Fall,2011.0,Casual,Tantra Men Beige T-shirt,Regular Fit,Not specified,Not specified,Cotton,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Beige,Tantra,449
9340,14057,Men,Apparel,Topwear,Tshirts,Fall,2011.0,Casual,Flying Machine Men Printed Black Polo Tshirts,Regular Fit,Not specified,Not specified,Cotton,Printed,Polo Collar,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Black,Flying Machine,1299
9341,20262,Men,Apparel,Topwear,Tshirts,Fall,2011.0,Casual,Wrangler Men Tee Navy Blue T-shirt,Regular Fit,Not specified,Not specified,Cotton,Solid,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Navy Blue,Wrangler,945
9342,15185,Men,Apparel,Topwear,Sweaters,Fall,2011.0,Casual,Arrow Sport Men Solid Black Sweaters,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, , ",Arrow Sport,2099
9343,40387,Women,Apparel,Topwear,Tops,Summer,2012.0,Casual,Tokyo Talkies Women Orange Top,Not specified,Not specified,Not specified,Not specified,Printed,Not specified,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"Orange, , ",Tokyo Talkies,389
9344,11525,Women,Apparel,Topwear,Tops,Fall,2011.0,Casual,United Colors of Benetton Women White Top,Not specified,Regular,Not specified,Blended,"Solid, Solid",Round Neck,Short Sleeves,Cap Sleeves,Not specified,Knitted,Opaque,White,United Colors of Benetton,799
9345,2241,Men,Apparel,Topwear,Tshirts,Fall,2010.0,Sports,ADIDAS Men Green T-shirt,Regular Fit,Not specified,Not specified,Cotton,Not specified,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"Green, , ",ADIDAS,699
9346,34034,Boys,Apparel,Topwear,Shirts,Summer,2012.0,Casual,Palm Tree Boys Check Navy Blue Shirt,Regular Fit,Not specified,Not specified,Cotton,Checked,Spread Collar,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"Navy Blue, , ",Palm Tree,449
9347,23083,Men,Apparel,Topwear,Shirts,Fall,2011.0,Casual,Arrow Sport Men Multi Coloured Check Shirt,Regular Fit,Not specified,Not specified,Cotton,Checked,Spread Collar,Long Sleeves,Not specified,Not specified,Not specified,Not specified,"Multi, , ",Arrow Sport,1699
9348,16364,Men,Apparel,Topwear,Shirts,Fall,2011.0,Formal,Peter England Men Stripes White Shirt,Regular Fit,Not specified,Not specified,Not specified,Striped,Spread Collar,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"White, Purple, ",Peter England,899
9349,44343,Men,Apparel,Topwear,Tshirts,Summer,2012.0,Casual,Indian Terrain Men Red T-shirt,Regular Fit,Not specified,Not specified,Cotton,Solid,Polo Collar,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"Red, , ",Indian Terrain,1099
9350,36551,Women,Apparel,Topwear,Tunics,Summer,2012.0,Casual,AND by Anita Dongre Women White Tunic,Not specified,Not specified,Not specified,Cotton,Solid,Round Neck,Three-Quarter Sleeves,Not specified,Not specified,Not specified,Not specified,White,AND,1299
9351,41403,Women,Apparel,Topwear,Tshirts,Summer,2012.0,Casual,Wrangler Women Red T-shirt,Slim Fit,Not specified,Not specified,Synthetic,Striped,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"Red, Beige",Wrangler,1095
9352,11373,Women,Apparel,Topwear,Tops,Fall,2011.0,Casual,United Colors Of Benetton Women Light Winter Pink Tops,Not specified,Regular,Not specified,Blended,"Solid, Solid",Round Neck,Short Sleeves,Cap Sleeves,Not specified,Knitted and Woven,Opaque,Pink,United Colors of Benetton,999
9353,24094,Men,Apparel,Topwear,Tshirts,Fall,2011.0,Casual,Manchester United Men Red Striped T-shirt,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Red, White, ",Manchester United,1299
9354,33023,Women,Apparel,Topwear,Kurtas,Summer,2012.0,Ethnic,Mother Earth Women Maroon Kurta,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Maroon,Mother Earth,799
9355,13424,Women,Apparel,Topwear,Tshirts,Summer,2011.0,Casual,United Colors of Benetton Women Black Polo T-shirts,Regular Fit,Not specified,Not specified,Cotton,Solid,Polo Collar,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Black,United Colors of Benetton,899
9356,8549,Men,Apparel,Topwear,Tshirts,Fall,2011.0,Casual,Basics Men Orange Polo T-shirt,Regular Fit,Not specified,Not specified,Cotton,Solid,Polo Collar,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Orange,Basics,849
9357,31774,Women,Apparel,Topwear,Kurtas,Summer,2012.0,Ethnic,Global Desi Women Printed Maroon Kurta,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Maroon, , ",Global Desi,1395
9358,34206,Men,Apparel,Topwear,Tshirts,Summer,2012.0,Casual,Proline Men Beige T-shirt,Regular Fit,Regular,Not specified,Cotton,"Solid, Solid",Polo Collar,Short Sleeves,Regular Sleeves,Not specified,Not specified,Not specified,Beige,Proline,599
9359,7501,Women,Apparel,Topwear,Tshirts,Summer,2011.0,Sports,Nike Women's Smash Purple T-shirt,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Purple,Nike,1395
9360,22363,Men,Apparel,Topwear,Jackets,Fall,2011.0,Casual,ADIDAS Men Ess 3S Rain Jkt Navy Blue Jacket,Not specified,Crop,Not specified,Nylon,Solid,Hooded,Long Sleeves,Not specified,Not specified,Not specified,Not specified,"Navy Blue, , ",ADIDAS,2699
9361,12730,Men,Apparel,Topwear,Sweatshirts,Fall,2011.0,Casual,Timberland Men Solid Blue Sweatshirts,Not specified,Not specified,Not specified,Not specified,Solid,Not specified,Long Sleeves,Not specified,Not specified,Not specified,Not specified,"Blue, , ",Timberland,5590
9362,6615,Men,Apparel,Topwear,Tshirts,Summer,2011.0,Casual,Spykar Men's Yellow Sea Green Stripe T-shirt,Regular Fit,Not specified,Not specified,Cotton,Not specified,Not specified,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"Yellow, Green",SPYKAR,999
9363,23077,Men,Apparel,Topwear,Shirts,Fall,2011.0,Casual,Arrow Sport Men White Striped Shirt,Regular Fit,Not specified,Not specified,Cotton,Striped,Spread Collar,Long Sleeves,Not specified,Not specified,Not specified,Not specified,"White, Orange, Blue",Arrow Sport,1799
9364,17242,Men,Apparel,Topwear,Tshirts,Fall,2011.0,Casual,U.S. Polo Assn. Men Stripes Navy Blue Polo Tshirt,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Navy Blue, , ",U.S. Polo Assn.,1499
9365,11989,Men,Apparel,Topwear,Tshirts,Fall,2011.0,Casual,Classic Polo Men Solid Blue Tshirts,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Blue, Black, ",Classic Polo,765
9366,5090,Men,Apparel,Topwear,Tshirts,Summer,2011.0,Casual,Wrangler Men's Worn Across Grey Melange T-shirt,Not specified,Not specified,Not specified,Cotton,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Grey,Wrangler,595
9367,10067,Men,Apparel,Topwear,Tshirts,Fall,2011.0,Casual,Puma Men punk logo tee Yellow Tshirts,Regular Fit,Not specified,Not specified,Cotton,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Yellow,Puma,899
9368,4370,Men,Apparel,Topwear,Tshirts,Summer,2011.0,Casual,Free Authority Men's Army Washed Grey T-shirt,Regular Fit,Not specified,Not specified,Cotton,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Grey,Free Authority,599
9369,11387,Men,Apparel,Topwear,Shirts,Fall,2011.0,Casual,United Colors of Benetton Men Light Winter Blue Shirts,Regular Fit,Not specified,Not specified,Not specified,Solid,Spread Collar,Long Sleeves,Not specified,Not specified,Not specified,Not specified,"Blue, , ",United Colors of Benetton,2299
9370,10255,Men,Apparel,Topwear,Shirts,Fall,2011.0,Casual,Locomotive Men Stripes Blue Shirts,Slim Fit,Not specified,Not specified,Cotton,Striped,Spread Collar,Long Sleeves,Not specified,Not specified,Not specified,Not specified,"Blue, White, Black",LOCOMOTIVE,1039
9371,12502,Men,Apparel,Topwear,Tshirts,Fall,2011.0,Casual,United Colors of Benetton Men Short Red Tshirts,Regular Fit,Not specified,Not specified,Cotton,Solid,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Red,United Colors of Benetton,899
9372,3969,Women,Apparel,Topwear,Tops,Summer,2011.0,Casual,Jealous 21 Women Black V Neck With Sequins Top,Not specified,Regular,Not specified,Blended,"Solid, Solid",V-Neck,Short Sleeves,Regular Sleeves,Not specified,Knitted and Woven,Opaque,Black,Jealous 21,899
9373,14291,Men,Apparel,Topwear,Tshirts,Fall,2011.0,Casual,Classic Polo Men Stripes Blue Tshirts,Regular Fit,Not specified,Not specified,Cotton,Striped,Polo Collar,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"Blue, Brown",Classic Polo,899
9374,15343,Women,Apparel,Topwear,Tshirts,Fall,2011.0,Sports,Nike Women Printed Blue Tshirts,Regular Fit,Not specified,Not specified,Synthetic,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Blue,Nike,1095
9375,56818,Men,Apparel,Topwear,Shirts,Summer,2012.0,Casual,John Players Men Grey Shirt,Slim Fit,Not specified,Not specified,Cotton,Striped,Spread Collar,Long Sleeves,Not specified,Not specified,Not specified,Not specified,Grey,John Players,949
9376,24404,Women,Apparel,Topwear,Kurtas,Summer,2012.0,Ethnic,Vishudh Women Purple Printed Kurta,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Purple, Pink, ",Vishudh,699
9377,40141,Boys,Apparel,Topwear,Tshirts,Summer,2012.0,Casual,Gini and Jony Boys Core Blue T-shirt,Not specified,Not specified,Not specified,Cotton,Striped,Polo Collar,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Blue,Gini and Jony,699
9378,12166,Women,Apparel,Topwear,Dupatta,Fall,2011.0,Ethnic,Aurelia Women Voile Red Dupatta,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,AURELIA,299
9379,3531,Men,Apparel,Topwear,Tshirts,Summer,2011.0,Casual,Myntra Men's Creative Designs Navy Blue T-shirt,Regular Fit,Not specified,Not specified,Cotton,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Navy Blue,Myntra,399
9380,27281,Women,Apparel,Topwear,Kurtas,Fall,2011.0,Ethnic,Mother Earth Women Light Brown Kurta,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Mother Earth,1099
9381,6043,Men,Apparel,Topwear,Tshirts,Summer,2011.0,Casual,UCB Men's Polo Neck With Lion Logo Red T-shirt,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Red, , ",United Colors of Benetton,1499
9382,3703,Women,Apparel,Topwear,Tshirts,Summer,2011.0,Casual,Tantra Women Ornament Lavender Long T-shirt,Regular Fit,Not specified,Not specified,Cotton,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Purple,Tantra,399
9383,42424,Women,Apparel,Topwear,Kurtas,Summer,2012.0,Ethnic,Aurelia Women Blue Kurta,Not specified,Not specified,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,AURELIA,650
9384,12354,Men,Apparel,Topwear,Shirts,Fall,2011.0,Formal,Reid & Taylor Men Solid White Shirts,Regular Fit,Not specified,Not specified,Cotton,Solid,Spread Collar,Long Sleeves,Not specified,Not specified,Not specified,Not specified,"White, , ",Reid & Taylor,1895
9385,13286,Men,Apparel,Topwear,Shirts,Fall,2011.0,Casual,Gini and Jony Kids Boys Check Black Shirts,Regular Fit,Not specified,Not specified,Cotton,Checked,Spread Collar,Long Sleeves,Not specified,Not specified,Not specified,Not specified,Black,Gini and Jony,899
9386,9239,Men,Apparel,Topwear,Shirts,Fall,2011.0,Formal,Mark Taylor Men Green Striped Shirt,Slim Fit,Regular,Not specified,Not specified,Striped,Spread Collar,Long Sleeves,Not specified,Not specified,Not specified,Straight,Green,Mark Taylor,519
9387,6271,Men,Apparel,Topwear,Tshirts,Summer,2011.0,Casual,UCB Men's Details Grey T-shirt,Regular Fit,Not specified,Not specified,Cotton,Not specified,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"Grey, , ",United Colors of Benetton,899
9388,17626,Men,Apparel,Topwear,Jackets,Fall,2011.0,Sports,ADIDAS Men Solid White Jacket,Not specified,Crop,Not specified,Polyester,Solid,Not specified,Long Sleeves,Not specified,Not specified,Not specified,Not specified,"White, Navy Blue",ADIDAS,2199
9389,30838,Women,Apparel,Topwear,Kurtas,Summer,2012.0,Ethnic,Fabindia Women Green Kurta,Not specified,Knee Length,Straight,Cotton,"Regular, Solid, Solid, Regular",V-Neck,Sleeveless,Regular Sleeves,Blended,Machine Weave,Straight,Green,Fabindia,630
9390,53764,Men,Apparel,Topwear,Tshirts,Summer,2012.0,Casual,Puma Men Blue Striped T-shirt,Regular Fit,Not specified,Not specified,"Cotton, Polyester",Striped,Polo Collar,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"Blue, Turquoise Blue, White",Puma,1399
9391,1868,Men,Apparel,Topwear,Tshirts,Summer,2011.0,Casual,Inkfruit Mens Facebook Like T-shirt,Regular Fit,Not specified,Not specified,Not specified,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,White,Inkfruit,499
9392,37221,Boys,Apparel,Topwear,Shirts,Summer,2012.0,Casual,United Colors of Benetton Boys Check Olive Shirt,Regular Fit,Not specified,Not specified,Cotton,Checked,Spread Collar,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"Olive, White",United Colors of Benetton,1299
9393,15171,Men,Apparel,Topwear,Tshirts,Fall,2012.0,Casual,Arrow Sport Men Blue Polo Tshirts,Regular Fit,Not specified,Not specified,Cotton,Solid,Polo Collar,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"Blue, , ",Arrow Sport,1199
9394,40373,Women,Apparel,Topwear,Tops,Summer,2012.0,Casual,Tokyo Talkies Women White Top,Not specified,Not specified,Not specified,Not specified,Printed,Not specified,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"White, , ",Tokyo Talkies,324
9395,10403,Women,Apparel,Topwear,Tops,Fall,2011.0,Casual,Jealous 21 Women Uri Purple Tops,Not specified,Regular,Not specified,Blended,"Floral, Printed",V-Neck,Short Sleeves,Flutter Sleeves,Not specified,Knitted and Woven,Opaque,Purple,Jealous 21,799
9396,10863,Men,Apparel,Topwear,Tshirts,Fall,2011.0,Casual,Wrangler Men True Riders Blue T-Shirts,Regular Fit,Not specified,Not specified,Cotton,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"Blue, Black",Wrangler,995
9397,4946,Men,Apparel,Topwear,Tshirts,Summer,2011.0,Casual,Gini and Jony Boy's Kaniel White Yellow Infant Kidswear,Regular Fit,Not specified,Not specified,Cotton,Printed,Round Neck,Sleeveless,Not specified,Not specified,Not specified,Not specified,"White, Yellow",Gini and Jony,799
9398,38635,Men,Apparel,Topwear,Tshirts,Summer,2012.0,Casual,Nike Men Blue Cricket Chennai T-shirt,Regular Fit,Not specified,Not specified,Cotton,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Blue,Nike,895
9399,23873,Men,Apparel,Topwear,Tshirts,Fall,2011.0,Casual,ADIDAS Men Blue T-shirt,Regular Fit,Not specified,Not specified,Polyester,Solid,Polo Collar,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Blue,ADIDAS,1599
9400,9665,Men,Apparel,Topwear,Shirts,Fall,2011.0,Casual,Indigo Nation Men Bling PC Purple Shirts,Regular Fit,Not specified,Not specified,Cotton,Solid,Spread Collar,Long Sleeves,Not specified,Not specified,Not specified,Not specified,Purple,Indigo Nation,1349
9401,18232,Men,Apparel,Topwear,Tshirts,Fall,2011.0,Casual,Manchester United Men Printed Black Tshirt,Regular Fit,Not specified,Not specified,Cotton,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"Black, , ",Manchester United,999
9402,9457,Men,Apparel,Topwear,Shirts,Fall,2011.0,Formal,John Miller Men Red white Shirts,Slim Fit,Not specified,Not specified,Not specified,Checked,Spread Collar,Long Sleeves,Not specified,Not specified,Not specified,Not specified,Red,John Miller,899
9403,8585,Men,Apparel,Topwear,Shirts,Fall,2011.0,Casual,Scullers Men Scul Purple Shirts,Slim Fit,Not specified,Not specified,Cotton,Checked,Spread Collar,Long Sleeves,Not specified,Not specified,Not specified,Not specified,"Purple, White",SCULLERS,1949
9404,28695,Women,Apparel,Topwear,Kurtas,Summer,2012.0,Ethnic,W Women Printed Beige Kurta,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Beige, Black",W,999
9405,3951,Women,Apparel,Topwear,Tops,Summer,2011.0,Casual,Jealous 21 Women Navy Top With Pink Flower Top,Not specified,Regular,Not specified,Blended,"Solid, Solid",Boat Neck,Short Sleeves,Puff Sleeves,Not specified,Knitted and Woven,Opaque,"Navy Blue, Pink",Jealous 21,699
9406,24058,Men,Apparel,Topwear,Tshirts,Summer,2012.0,Casual,Locomotive Men Blue T-shirt,Regular Fit,Not specified,Not specified,Cotton,Solid,Not specified,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Blue,LOCOMOTIVE,519
9407,40945,Girls,Apparel,Topwear,Tops,Summer,2012.0,Casual,Gini and Jony Girls Nautical Blues Navy Blue Top,Not specified,Not specified,Not specified,Not specified,Solid,Not specified,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"Navy Blue, , ",Gini and Jony,349
