,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Sole Material,Pattern,Material,Fastening,Fit,Type,Colour,Brand,Price
582,21185,Men,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,ADIDAS Men Classroom White Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,ADIDAS,549
583,46105,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,ADIDAS Men Black Street Rules Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,ADIDAS,799
584,40696,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Numero Uno Men Brown Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Numero Uno,549
585,24115,Men,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,Playboy Men Turquoise Blue Casual Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Turquoise Blue, Navy Blue",Playboy,499
586,35403,Men,Footwear,Flip Flops,Flip Flops,Summer,2013.0,Casual,Enroute Men Black Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Black,Enroute Men,1299
587,6304,Unisex,Footwear,Flip Flops,Flip Flops,Winter,2011.0,Casual,Puma Unisex Issac Red Black Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Red, Black",Puma,699
588,10744,Unisex,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,Disney Unisex Kids Pluto Navy Blue Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Navy Blue, Yellow",Disney,249
589,44209,Women,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,iPanema Women Silver Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Silver,iPanema,699
590,19868,Women,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,ADIDAS Women Soft Striped White Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Green",ADIDAS,399
591,58232,Men,Footwear,Flip Flops,Flip Flops,Fall,2012.0,Casual,Nike Men Aquahype Red Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,"Red, Purple",Nike,699
592,10743,Unisex,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,Disney Unisex Kids Only Mickey Red Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Red, Grey",Disney,249
593,35404,Men,Footwear,Flip Flops,Flip Flops,Summer,2013.0,Casual,Enroute Men Brown Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Enroute Men,1299
594,24112,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Playboy Men Navy Blue Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Playboy,249
595,25450,Women,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Nike Women Snapper Thong Red Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Nike,899
596,3824,Unisex,Footwear,Flip Flops,Flip Flops,Winter,2014.0,Casual,Crocs Unisex Crocband Khaki Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Crocs,2495
597,8094,Men,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,ADIDAS Men Adizero Slide Blue Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Blue, Black, Yellow",ADIDAS,2299
598,4006,Men,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Spalding Men's Black Yellow With Graphic Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Yellow",Spalding,299
599,26673,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Puma Men Triangle Navy Blue Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Puma,599
600,2553,Men,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Numero Uno Men's Casual Red Graphic Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Numero Uno,299
601,34514,Women,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,ADIDAS Women Adi Dew Black Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Blue",ADIDAS,699
602,9389,Women,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,Nike Women Wmns Solarsoft Thong Blue Slippers,Synthetic,Solid,Synthetic,Not specified,Not specified,Slip-On,"Blue, Green",Nike,1400
603,44207,Women,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,iPanema Women White Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Gold",iPanema,699
604,19866,Women,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,ADIDAS Women Soft Striped White Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Yellow",ADIDAS,399
605,26687,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Puma Men Pop Art Black Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Puma,599
606,53875,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,U.S. Polo Assn. Men Navy Blue Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Navy Blue,U.S. Polo Assn.,749
607,21469,Women,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,Roxy Women Bamboo White Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Brown, Red",roxy,1095
608,53881,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,U.S. Polo Assn. Men Red Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,"Red, White",U.S. Polo Assn.,949
609,40698,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Numero Uno Men Navy Blue Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Navy Blue, Grey",Numero Uno,349
610,44200,Women,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,iPanema Women Pink Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Pink, Black",iPanema,799
611,34513,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,ADIDAS Men Adi Splash Black Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,ADIDAS,699
612,37998,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Kelme Men Brown Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Kelme,499
613,6332,Unisex,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Puma Unisex Miami II Black Green Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Green",Puma,499
614,6100,Unisex,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Puma Unisex Beach Black Flip Flop,Synthetic,Solid,Synthetic,Not specified,Not specified,Thong Flip-Flops,"Black, Grey",Puma,899
615,25495,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Nike Men Aquahype Green Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,Nike,699
616,26674,Women,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Puma Women Stawberry Purple Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Purple,Puma,799
617,4001,Men,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Spalding Men's Black Graphic Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Red",Spalding,299
618,20944,Women,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,ADIDAS Women Spring Red Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,ADIDAS,399
619,11855,Men,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Playboy Men Casual Blue Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Playboy,399
620,40290,Unisex,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Warner Bros Kids Unisex Turquoise Blue Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Warner Bros,299
621,24177,Men,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,Converse Men Casual Navy Blue Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Converse,299
622,32816,Women,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,iPanema Women Temas Pink Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Pink,iPanema,899
623,11852,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Playboy Men White Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,White,Playboy,749
624,20943,Men,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,ADIDAS Men Star Story Black Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,ADIDAS,399
625,46963,Boys,Footwear,Flip Flops,Flip Flops,Fall,2012.0,Casual,Jungle Book Boys Green Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Green, Yellow",Jungle Book,379
626,17736,Unisex,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Puma Unisex Black Miami II Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Black,Puma,499
627,53446,Women,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,ADIDAS Women Blue Neo Tread Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Blue,ADIDAS,399
628,42998,Women,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Nike Women Orange Solarsoft Thong Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Orange,Nike,1595
629,24179,Men,Footwear,Flip Flops,Flip Flops,Spring,2012.0,Casual,Converse Men Ct As Check Box Slipper Red Slippers,Synthetic,Solid,Not specified,Not specified,Not specified,Not specified,Red,Converse,349
630,11864,Men,Footwear,Flip Flops,Flip Flops,Fall,2012.0,Casual,Playboy Men Casual Blue Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Playboy,399
631,3625,Unisex,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Puma Unisex Tropi Cat Black White Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, White",Puma,999
632,6357,Unisex,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Crocs Unisex Basic Black Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Crocs,695
633,47084,Boys,Footwear,Flip Flops,Flip Flops,Winter,2013.0,Casual,Marvel Boys Red Incredible Hulk Flip Flops,Rubber,Printed,Not specified,Not specified,Not specified,Thong Flip-Flops,"Red, Black",Marvel,249
634,11863,Men,Footwear,Flip Flops,Flip Flops,Fall,2012.0,Casual,Playboy Men Casual Green Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,Playboy,399
635,41945,Women,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,iPanema Women Pink Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Pink, Black",iPanema,749
636,53448,Women,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,ADIDAS Women Purple Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Purple,ADIDAS,599
637,10179,Men,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,United Colors of Benetton Men Speeder Blue Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,"Blue, Red, Green",United Colors of Benetton,699
638,32818,Women,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,iPanema Women Temas Grey Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,iPanema,899
639,35665,Men,Footwear,Flip Flops,Flip Flops,Summer,2013.0,Casual,U.S. Polo Assn. Men White Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,White,U.S. Polo Assn.,1199
640,3622,Unisex,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Puma Unisex Splash Black Green Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Green",Puma,599
641,5784,Men,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Reebok Men's Hanavi Yellow Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Yellow,Reebok,799
642,25494,Men,Footwear,Flip Flops,Flip Flops,Spring,2013.0,Casual,Nike Men Aquahype Black Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Black,Nike,699
643,4000,Men,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Spalding Men Red Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,"Red, Black",Spalding,299
644,26675,Women,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Puma Women Stawberry Black Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Blue",Puma,799
645,44201,Women,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,iPanema Women Black Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Pink",iPanema,799
646,34515,Women,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,ADIDAS Women Caroni Black Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,ADIDAS,899
647,2552,Men,Footwear,Flip Flops,Flip Flops,Fall,2009.0,Casual,Numero Uno Men's Casual Blue Graphic Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Numero Uno,299
648,26686,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Puma Men Pop Art Red Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Puma,599
649,19867,Women,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,ADIDAS Women Soft Striped White Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Black",ADIDAS,399
650,44206,Women,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,iPanema Women Brown Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Brown, Gold",iPanema,699
651,26672,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Puma Men Triangle Navy Blue Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Puma,599
652,6106,Men,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Puma Men's Splash Navy Blue Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,"Blue, White",Puma,599
653,25493,Men,Footwear,Flip Flops,Flip Flops,Fall,2012.0,Casual,Nike Men Aquahype Black Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Black,Nike,699
654,44239,Men,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,Nike Men Brown Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Brown,Nike,899
655,53880,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,U.S. Polo Assn. Men Navy Blue Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,"Navy Blue, Red",U.S. Polo Assn.,899
656,41921,Women,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,iPanema Women Silver Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Silver,iPanema,799
657,12820,Unisex,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,Puma Unisex Surf Red Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Red, White",Puma,599
658,46103,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,ADIDAS Men Purple Tread Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Purple,ADIDAS,599
659,8298,Men,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,Skechers Men Aiser Black Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Skechers,799
660,24113,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Playboy Men Green Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,Playboy,249
661,3214,Men,Footwear,Flip Flops,Flip Flops,Fall,2010.0,Sports,Nike Men's Solarsoft Thong Blue Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Nike,1400
662,37997,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Kelme Men Black Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Black,Kelme,499
663,54069,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,ADIDAS Men Navy Blue Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Navy Blue, White",ADIDAS,1199
664,24114,Men,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,Playboy Men Yellow Casual Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Yellow,Playboy,499
665,46104,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,ADIDAS Men Olive Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Olive,ADIDAS,799
