,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Sole Material,Pattern,Material,Minimum Shelf Life in Months,Fastening,Fit,Type,Colour,Brand,Price
631,39293,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Chief Men Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Red Chief,2295.0
632,21095,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Clarks Men Vine Call Brown Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Clarks,2499.0
633,6366,Unisex,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Crocs Kids Unisex Basic Clog Khaki Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Crocs,895.0
634,59349,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Gliders Men Brown Sandals,Not specified,Not specified,Synthetic,Not specified,Velcro,Not specified,Not specified,"Brown, Black",Gliders,599.0
635,15862,Unisex,Footwear,Sandal,Sandals,Fall,2012.0,Casual,Warner Bros Kids Unisex SD Face Sandal Blue Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Blue, Yellow",Warner Bros,699.0
636,39294,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Chief Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Skinny Fit,Not specified,Black,Red Chief,1395.0
637,2994,Men,Footwear,Sandal,Sandals,Fall,2010.0,Casual,Carlton London Men Black Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Carlton London,1495.0
638,15896,Girls,Footwear,Sandal,Sandals,Winter,2012.0,Casual,Warner Bros Kids Girls TW Love flops Pink Slippers,Synthetic,Not specified,Synthetic,Not specified,Slip-On,Not specified,Comfort Sandals,Pink,Warner Bros,249.0
639,26627,Men,Footwear,Sandal,Sandals,Summer,2013.0,Casual,Puma Men Jiff II Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Puma,2299.0
640,22889,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Woodland Men Khaki Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Khaki,Woodland,2495.0
641,36687,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Spalding Men Grey And  Navy Blue Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Navy Blue, Beige",Spalding,699.0
642,15253,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,ADIDAS Originals Men Adi Sun M White Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,ADIDAS Originals,1099.0
643,6395,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Lotto Men Revenge 02 Navy Grey Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Navy Blue, Grey",Lotto,799.0
644,15068,Men,Footwear,Sandal,Sandals,Fall,2012.0,Casual,Ganuchi Men Black Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Ganuchi,1399.0
645,15854,Girls,Footwear,Sandal,Sandals,Fall,2012.0,Casual,Warner Bros Kids Girls TW Big Facelog Purple Sandals,Synthetic,Not specified,Synthetic,Not specified,Slip-On,Not specified,Comfort Sandals,Purple,Warner Bros,449.0
646,28324,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Tape Men Casual Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Red Tape,1795.0
647,35662,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,U.S. Polo Assn. Men Black Sandals,Not specified,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Black,U.S. Polo Assn.,2199.0
648,4064,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Crocs Men Yukon Black Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Crocs,3995.0
649,5714,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Reebok Men Frazer Navy Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Reebok,1999.0
650,28323,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Tape Men Casual Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Red Tape,1795.0
651,15853,Girls,Footwear,Sandal,Sandals,Fall,2012.0,Casual,Warner Bros Kids Girls TW Love flops Green Slippers,Synthetic,Not specified,Synthetic,Not specified,Slip-On,Not specified,Comfort Sandals,Green,Warner Bros,249.0
652,22887,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Woodland Men Olive Casual Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Olive,Woodland,1995.0
653,6350,Unisex,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Crocs Kid's Unisex Basic Clog Blue Kidswear,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Crocs,595.0
654,4656,Women,Footwear,Sandal,Sports Sandals,Summer,2011.0,Casual,ADIDAS Women Receptor Grey Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Grey",ADIDAS,1499.0
655,15457,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Reebok Men Windstar Yellow Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Yellow, Navy Blue",Reebok,2599.0
656,34512,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,ADIDAS Men Wedge Browwn Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Brown, Black",ADIDAS,1799.0
657,59323,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Gliders Men Black Sandals,Not specified,Not specified,Synthetic Leather,Not specified,Velcro,Not specified,Not specified,Black,Gliders,1699.0
658,23300,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Lotto Men Riot Olive Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Olive,Lotto,999.0
659,9718,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Hush Puppies Men Walsh Brown Sandals,Not specified,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Brown,Hush Puppies,1899.0
660,47221,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Franco Leone Men Black Sandals,Not specified,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Black,Franco Leone,1495.0
661,4651,Women,Footwear,Sandal,Sports Sandals,Summer,2011.0,Casual,ADIDAS Women Henrio Dark Purple Brown Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Purple, Brown",ADIDAS,1499.0
662,6139,Unisex,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Puma Unisex Winch Black Green Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Green",Puma,2499.0
663,22689,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Nike Men Aspen Navy Blue Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Navy Blue, Grey",Nike,1250.0
664,59324,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Gliders Men Black Sandals,Not specified,Not specified,Synthetic Suede,Not specified,Velcro,Not specified,Not specified,Black,Gliders,1799.0
665,12485,Men,Footwear,Sandal,Sandals,Fall,2012.0,Casual,Clarks Men Leather Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Clarks,3499.0
666,34523,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Red Tape Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Red Tape,1895.0
667,35405,Men,Footwear,Sandal,Sandals,Summer,2013.0,Casual,Enroute Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Enroute Men,1499.0
668,47217,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Franco Leone Men Black Sandals,Not specified,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Black,Franco Leone,1495.0
669,6130,Unisex,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Puma Unisex Scuba Black Green Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,Puma,1999.0
670,10114,Unisex,Footwear,Sandal,Sports Sandals,Fall,2013.0,Casual,Reebok Unisex Black Sports Sandals,Not specified,Not specified,Synthetic,Not specified,Velcro,Not specified,Not specified,Black,Reebok,1799.0
671,12688,Unisex,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Fila Unisex Opera Black Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,FILA,399.0
672,3825,Unisex,Footwear,Sandal,Sandals,Summer,2015.0,Casual,Crocs Unisex Navy Blue Clogs,Not specified,Not specified,Synthetic,Not specified,Slip-On,Not specified,Not specified,Navy Blue,Crocs,2495.0
673,59312,Men,Footwear,Sandal,Sandals,Fall,2012.0,Casual,Gliders Men Grey Sandals,Not specified,Not specified,Synthetic,Not specified,Velcro,Not specified,Not specified,"Grey, Blue",Gliders,1399.0
674,12476,Men,Footwear,Sandal,Sandals,Fall,2012.0,Casual,Clarks Men Leather Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Clarks,2999.0
675,13134,Men,Footwear,Sandal,Sandals,Spring,2012.0,Casual,iD Men Casual Red Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Red, Black",ID,1599.0
676,34524,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Red Tape Men Brown Sandals,Not specified,Not specified,Leather,Not specified,Velcro,Not specified,Not specified,Brown,Red Tape,1895.0
677,45578,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Arrow Men Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Arrow,2199.0
678,23900,Unisex,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Fila Unisex Wiser Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,FILA,1499.0
679,9716,Men,Footwear,Sandal,Sandals,Winter,2015.0,Formal,Hush Puppies Men Decent Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Hush Puppies,1999.0
680,26688,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Puma Men Harz Olive Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Olive,Puma,1699.0
681,22886,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Woodland Men Khaki Casual Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Khaki,Woodland,1995.0
682,36688,Men,Footwear,Sandal,Sandals,Winter,2012.0,Casual,Spalding Men Grey Sports Sandals,Not specified,Not specified,Synthetic,Not specified,Velcro,Not specified,Not specified,Grey,Spalding,699.0
683,28322,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Tape Men Casual Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Red Tape,1795.0
684,24716,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Puma Men  Jiff Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Puma,2299.0
685,6351,Unisex,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Crocs Kids Red Clogs,Rubber,Not specified,Synthetic,Not specified,Slip-On,Not specified,Not specified,Red,Crocs,595.0
686,35664,Men,Footwear,Sandal,Sandals,Summer,2013.0,Casual,U.S. Polo Assn. Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Skinny Fit,Not specified,Black,U.S. Polo Assn.,1699.0
687,21056,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Clarks Men Black Sandals,Not specified,Not specified,Leather,Not specified,Not specified,Not specified,Not specified,Black,Clarks,2499.0
688,28325,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Tape Men Brown Sandals,Not specified,Not specified,Leather,Not specified,Velcro,Not specified,Not specified,Brown,Red Tape,1795.0
689,22881,Men,Footwear,Sandal,Sports Sandals,Winter,2015.0,Casual,Woodland Men Khaki Sports Sandals,Not specified,Not specified,Synthetic,Not specified,Not specified,Not specified,Not specified,"Khaki, Olive, Beige",Woodland,1995.0
690,15855,Unisex,Footwear,Sandal,Sandals,Fall,2012.0,Casual,Warner Bros Kids Unisex TJ Jerry  Grey Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Warner Bros,699.0
691,15069,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Ganuchi Men Brown Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Ganuchi,1399.0
692,35663,Men,Footwear,Sandal,Sandals,Summer,2013.0,Casual,U.S. Polo Assn. Men Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Skinny Fit,Not specified,Brown,U.S. Polo Assn.,1699.0
693,3624,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Puma Men Argon Black Red Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Red",Puma,1699.0
694,4065,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Crocs Men Yukon Chocolate Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Crocs,3995.0
695,39295,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Chief Men Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Red Chief,1395.0
696,15863,Unisex,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Warner Bros Kids Unisex SD Face Sandal Grey Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Orange",Warner Bros,699.0
697,17962,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Puma Men Tango Black Slipper,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Puma,999.0
698,6394,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Lotto Men Revenge 02 Grey Black Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Black",Lotto,799.0
699,22888,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Woodland Men Brown Casual Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Woodland,2495.0
700,26626,Men,Footwear,Sandal,Sports Sandals,Summer,2012.0,Casual,Puma Men Jiff II Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Red",Puma,2299.0
701,15252,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,ADIDAS Originals Men Adi Sun M Olive Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Olive,ADIDAS Originals,1099.0
702,23502,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Lotto Men Brown Revorb Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Brown, Black",Lotto,1199.0
703,17965,Women,Footwear,Sandal,Sports Sandals,Fall,2011.0,Casual,Puma Women Black Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Purple",Puma,1199.0
704,15864,Unisex,Footwear,Sandal,Sandals,Fall,2012.0,Casual,Warner Bros Kids Unisex SD FAce Sandal Navy Blue Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Navy Blue, Green",Warner Bros,699.0
705,39292,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Chief Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Red Chief,2295.0
706,35699,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Nike Men Air Deschutz Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Nike,3995.0
707,15890,Girls,Footwear,Sandal,Sandals,Spring,2013.0,Casual,Warner Bros Kids Girls TW Rainbow Clog Pink Sandals,Synthetic,Not specified,Synthetic,Not specified,Slip-On,Not specified,Comfort Sandals,Pink,Warner Bros,499.0
708,15067,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Ganuchi Men Brown Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Ganuchi,1399.0
709,57484,Men,Footwear,Sandal,Sandals,Fall,2012.0,Casual,ID Men Black & White Sandals,Not specified,Not specified,Synthetic,Not specified,Slip-On,Not specified,Not specified,"Black, White",ID,1185.0
710,6393,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Lotto Men Revenge 02 Royal Blue Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Lotto,799.0
711,5724,Unisex,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Reebok Unisex Drive Black Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Reebok,1599.0
