,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Type,Material,Details,Pattern,Strap Type,Size,Compartment Closure,Volume in Litres,Trends,Colour,Brand,Price
1402,18042,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Lino Perros Women Solid Camel Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Beige,Lino Perros,2995
1403,38445,Women,Accessories,Bags,Tablet Sleeve,Summer,2012.0,Casual,Baggit Women Black I-Pad Cover,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Baggit,500
1404,37069,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Lino Perros Women Blue Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Lino Perros,595
1405,36987,Women,Accessories,Bags,Clutches,Summer,2012.0,Casual,Lino Perros Women Red Clutch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Lino Perros,995
1406,16745,Women,Accessories,Bags,Clutches,Winter,2015.0,Casual,Spice Art Women Zircons Grey Clutch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Silver",Spice Art,1195
1407,4597,Unisex,Accessories,Bags,Backpacks,Winter,2015.0,Casual,Wildcraft Unisex Orange Printed Backpack,Not specified,Nylon,Not specified,Not specified,Not specified,Medium,Drawstring,Not specified,Not specified,Orange,Wildcraft,1395
1408,33630,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Lino Perros Women Beige Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Beige,Lino Perros,595
1409,10680,Women,Accessories,Bags,Handbags,Fall,2011.0,Casual,United Colors of Benetton Blue Solid Sling Bag,Sling Bag,Synthetic,Not specified,"Solid, Solid",Not specified,Small,Zip,Not specified,Structured,Blue,United Colors of Benetton,3099
1410,33402,Women,Accessories,Bags,Clutches,Spring,2012.0,Casual,Baggit Silver Purse,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Silver,Baggit,1200
1411,7120,Unisex,Accessories,Bags,Backpacks,Winter,2015.0,Casual,Wildcraft Unisex Green Printed Backpack,Not specified,Leather,Not specified,Not specified,Not specified,Medium,Drawstring,Not specified,Not specified,Green,Wildcraft,1695
1412,54504,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Lino Perros Women Blue Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Blue, Brown",Lino Perros,2495
1413,47321,Women,Accessories,Bags,Mobile Pouch,Summer,2012.0,Casual,Baggit Women Brown Aandhi Parina Crush Mobile Pouch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Baggit,425
1414,37432,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Murcia Women Green Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,Murcia,1250
1415,21557,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Kiara Women Classic Purple Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Purple,KIARA,1850
1416,10210,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Kkhh Red Handbags,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Red,Murcia,1450
1417,1647,Unisex,Accessories,Bags,Backpacks,Summer,2011.0,Sports,Quechua Unisex Ultralight 16 Ltr Green Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Green, Green",Decathlon,299
1418,42839,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,French Connection Women Brown Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,French Connection,3299
1419,53719,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Kiara Women Grey Handbag,Not specified,Synthetic Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,KIARA,1850
1420,25799,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Hidekraft Women Leather Turquoise Blue Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Turquoise Blue,Hidekraft,2449
1421,47917,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Murcia Women Black Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Green",Murcia,2990
1422,47319,Women,Accessories,Bags,Clutches,Summer,2012.0,Casual,Baggit Women Black Bunny Rosy Purse,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Baggit,650
1423,21937,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Casual Black Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Black,Murcia,690
1424,38442,Women,Accessories,Bags,Clutches,Summer,2012.0,Casual,Baggit Women Grey Surali Platy Clutch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Baggit,1025
1425,10228,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women SLB Bag Green Handbags,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Green,Murcia,1250
1426,34881,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Envirosax Women Multi Coloured Bag,Handheld Bag,Synthetic,Not specified,"Solid, Solid",Not specified,Regular,Zip,Not specified,Shopper,Multi,Envirosax,350
1427,20449,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Baggit Women Double Taj Pink Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Pink,Baggit,1575
1428,14816,Women,Accessories,Bags,Handbags,Summer,2011.0,Casual,United Colors of Benetton Women Solid Red Handbags,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,United Colors of Benetton,4299
1429,2658,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Party Rose Pink Bag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Pink,Murcia,850
1430,7118,Unisex,Accessories,Bags,Backpacks,Winter,2015.0,Casual,Wildcraft Unisex Meteor Blue & Black Backpack,Not specified,Polyester,Not specified,Solid,Ergonomic,Large,Flap,Up to 23 Litres,Not specified,"Blue, Black",Wildcraft,2395
1431,36974,Women,Accessories,Bags,Clutches,Summer,2012.0,Casual,Lino Perros Women Black Clutch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Lino Perros,795
1432,37435,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Murcia Women Black Handbag,Not specified,Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Murcia,1250
1433,21550,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Kiara Women Small Pocket Maroon Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Maroon,KIARA,1850
1434,10217,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Kkhh Pink Handbags,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Pink,Murcia,1450
1435,47326,Women,Accessories,Bags,Handbags,Fall,2012.0,Casual,Baggit Women Olive Green Handbag,Not specified,Synthetic,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Olive,Baggit,1700
1436,54503,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Lino Perros Women Blue Handbag,Not specified,Canvas,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Lino Perros,2495
1437,47928,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Murcia Women Blue Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Murcia,1550
1438,37263,Unisex,Accessories,Bags,Backpacks,Summer,2012.0,Casual,Vital Gear Unisex Olive Tacti Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Olive, Green",VITAL Gear,2399
1439,2667,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Black Hand Bag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Black,Murcia,850
1440,16742,Women,Accessories,Bags,Clutches,Winter,2015.0,Casual,Spice Art Women Beads White Clutch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Pink",Spice Art,1295
1441,4590,Unisex,Accessories,Bags,Backpacks,Winter,2015.0,Casual,Wildcraft Unisex Red Backpack,Not specified,Leather,Not specified,Solid,Ergonomic,Large,Flap,Up to 23 Litres,Not specified,Red,Wildcraft,1995
1442,10243,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Emma Red Handbags,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Red,Murcia,1350
1443,53918,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Kiara Women Grey Handbag,Not specified,Synthetic Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Beige",KIARA,1250
1444,47140,Women,Accessories,Bags,Handbags,Summer,2015.0,Casual,Be For Bag Women Combo pack Tote Bags,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Red",Be For Bag,399
1445,47372,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Baggit Women Brown Bag,Handheld Bag,Synthetic,Not specified,"Solid, Solid",Not specified,Regular,Zip,Not specified,Shopper,Brown,Baggit,2300
1446,37005,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Lino Perros Women Blue Sling Bag,Sling Bag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Lino Perros,1295
1447,52654,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Mod'acc Women Beige Handbag,Not specified,Synthetic Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Beige,Mod-acc,2545
1448,47386,Women,Accessories,Bags,Handbags,Fall,2012.0,Casual,Baggit Women Beige Handbag,Not specified,Synthetic,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Beige,Baggit,1775
1449,25150,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Lino Perros Women Leatherette Black Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Black,Lino Perros,1495
1450,20610,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Baggit Women Debbie Sufiya Beige Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Beige,Baggit,1475
1451,3385,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Brown Self Design Shoulder Bag,Shoulder Bag,Synthetic Leather,Not specified,"Self Design, Striped",Not specified,Regular,Zip,Not specified,Structured,Brown,Murcia,799
1452,21963,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Casual Beige Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Beige,Murcia,1150
1453,29100,Unisex,Accessories,Bags,Backpacks,Summer,2012.0,Casual,Puma Unisex Black Backpack,Not specified,Polyester,Not specified,Other,Not specified,Medium,Zip,Up to 23 Litres,Not specified,Black,Puma,2599
1454,42855,Women,Accessories,Bags,Clutches,Summer,2012.0,Casual,French Connection Women Beige Weave Clutch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Beige,French Connection,2499
1455,35907,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Peperone Women Green Sling Bag,Sling Bag,Synthetic Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,Peperone,1500
1456,53927,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Kiara Women Black Handbag,Not specified,Synthetic Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,KIARA,1250
1457,28442,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Kiara Women Blue Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,KIARA,1099
1458,37698,Unisex,Accessories,Bags,Backpacks,Summer,2012.0,Casual,American Tourister Unisex Black Backpack,Not specified,Nylon,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Black,AMERICAN TOURISTER,950
1459,21997,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Casual Pink Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Pink,Murcia,1450
1460,20617,Women,Accessories,Bags,Mobile Pouch,Winter,2015.0,Casual,Baggit Women Chika Hoor Brown Mobile Pouch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Baggit,750
1461,3382,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Brown Solid Shoulder Bag,Shoulder Bag,Synthetic Leather,Not specified,"Solid, Solid",Not specified,Regular,Zip,Not specified,Structured,Brown,Murcia,799
1462,25157,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Lino Perros Women Leatherette Black Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Black,Lino Perros,1695
1463,39508,Unisex,Accessories,Bags,Backpacks,Summer,2012.0,Casual,Peter England Unisex Black Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Peter England,2499
1464,47381,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Baggit Women Taupe Bag,Handheld Bag,Synthetic,Not specified,"Solid, Solid",Not specified,Regular,Zip,Not specified,Shopper,Taupe,Baggit,2450
1465,33456,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Baggit Women Billuz Roy Green Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,Baggit,1325
1466,21193,Unisex,Accessories,Bags,Backpacks,Summer,2012.0,Casual,Quiksilver Unisex Navy Blue Backpack,Not specified,Polyester,Not specified,Solid,Not specified,Small,Zip,Up to 23 Litres,Not specified,Navy Blue,Quiksilver,1595
1467,20041,Women,Accessories,Bags,Handbags,Fall,2011.0,Casual,United Colors of Benetton Women Solid Grey Handbags,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,United Colors of Benetton,2799
1468,52653,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Mod'acc Women Grey Handbag,Not specified,Synthetic Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Mod-acc,2545
1469,27056,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Yelloe White Chain Detail Handbag,Not specified,Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Grey",yelloe,1790
1470,47375,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Baggit Women Brown Handbag,Not specified,Synthetic,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Baggit,1850
