,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Type,Material,Details,Shape,Colour,Brand,Price
678,40002,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Park Avenue Men Sunglasses,Aviator Sunglasses,Metal,Not specified,Oval,"Steel, Brown",Park Avenue,3895
679,51726,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Allen Solly Women Oversized Sunglasses AH220-C3,Oversized Sunglasses,Plastic,UV Protected Lens,Long,"Brown, Gold",Allen Solly,3950
680,28341,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Copper Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Copper, Brown",I DEE,1760
681,28173,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men Aviator Steel Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Steel, Black",Ray-Ban,5090
682,51719,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Allen Solly Unisex Sunglasses AS234-C3,Rectangle Sunglasses,Plastic,Regular Lens,Oval,"Purple, Burgundy",Allen Solly,2000
683,28187,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men Aviator Steel Sunglasses,Aviator Sunglasses,Metal,Not specified,Long,"Steel, Black",Ray-Ban,5190
684,29869,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Mayhem Men Aviator Sunglasses 1023-205d,Aviator Sunglasses,Metal,UV Protected Lens,Oval,"Metallic, Purple",Mayhem,1840
685,21298,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Celine Dion Women Purple Frame Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Purple,Celine Dion,5500
686,38187,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Miami Blues Women Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Gold, Brown",Miami Blues,1915
687,16842,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Women Funky Eyewear Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,I DEE,1740
688,8653,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Unisex Summer Sunglasses P121BK1,Other Sunglasses,Not specified,UV Protected Lens,Long,Grey,Fastrack,999
689,48204,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Unisex Brown Sunglasses,Not specified,Plastic,Regular Lens,Not specified,Brown,United Colors of Benetton,2900
690,23709,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men Wayfarer White Sunglasses,Other Sunglasses,Plastic,Not specified,Long,"White, Black",Ray-Ban,6290
691,38173,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Miami Blues Women Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Miami Blues,915
692,50230,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Stoln Women Brown Sunglasses,Not specified,Plastic,UV Protected Lens,Not specified,Brown,Stoln,445
693,23736,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Women Jackie Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Red,Ray-Ban,6290
694,8698,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Men Hip Hop Brown Sunglasses,Oversized Sunglasses,Plastic,UV Protected Lens,Long,Brown,Fastrack,2299
695,16889,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Police Men Casual Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Police,8350
696,48203,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Unisex Black Sunglasses,Not specified,Plastic,Regular Lens,Not specified,Black,United Colors of Benetton,2900
697,38174,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Miami Blues Women Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Red,Miami Blues,915
698,8654,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Women Brown Sunglasses,Other Sunglasses,Plastic,UV Protected Lens,Long,Brown,Fastrack,1799
699,16845,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Women Funky Eyewear Purple Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Purple,I DEE,1550
700,16079,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Mayhem Women Oval Sunglasses 9002-201,Oval Sunglasses,Metal,Polarised and UV Protected Lens,Oval,"Brown, Copper",Mayhem,1699
701,50208,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Stoln Women Black Sunglasses,Not specified,Plastic,UV Protected Lens,Not specified,Black,Stoln,445
702,38180,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Miami Blues Women Brown Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,Miami Blues,1437
703,30570,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Opium Men Aviator Black Sunglass,Other Sunglasses,Not specified,Not specified,Long,Black,OPIUM,2085
704,23731,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men High Street Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Black, Brown",Ray-Ban,5590
705,41513,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Basics Men Aviator Sunglasses 10BSG24309,Aviator Sunglasses,Metal,Polarised and UV Protected Lens,Oval,Blue,Basics,1799
706,8696,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Women Hip Hop Red Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Red,Fastrack,1799
707,16887,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Police Men Casual Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Black, Silver",Police,16500
708,48235,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Women Black Sunglasses,Other Sunglasses,Plastic,Regular Lens,Oval,Black,United Colors of Benetton,3200
709,23738,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Women Jackie Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,Ray-Ban,6390
710,8662,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Men Bikers Green Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Green,Fastrack,1999
711,16873,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Funky Eyewear Brown Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,I DEE,1550
712,16084,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Mayhem Women Gradiant Sunglasses MAYS-9007-201,Oval Sunglasses,Polycarbonate,UV Protected Lens,Oval,Brown,Mayhem,1899
713,21296,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Celine Dion Women Copper Frame Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Copper, Black",Celine Dion,6000
714,50201,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Stoln Women Black Sunglasses,Other Sunglasses,Plastic,UV Protected Lens,Oval,Black,Stoln,445
715,38189,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Polaroid Men Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Polaroid,3786
716,16874,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Unisex Funky Eyewear Green Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Green,I DEE,2370
717,8665,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Unisex Army collection Brown Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,Fastrack,1799
718,48232,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Women Black Sunglasses,Not specified,Plastic,Regular Lens,Not specified,"Black, Red, Brown",United Colors of Benetton,3000
719,16880,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Police Women Casual Brown Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Brown, Purple",Police,6900
720,8691,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Women Graident Sunglasses P161BK2F,Rectangle Sunglasses,Not specified,UV Protected Lens,Oval,Purple,Fastrack,1999
721,50206,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Stoln Women Pink Sunglasses,Other Sunglasses,Plastic,UV Protected Lens,Oval,Pink,Stoln,445
722,21291,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Celine Dion Women Copper Frame Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Copper, Brown",Celine Dion,3750
723,16083,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Mayhem Women Gradient Sunglasses MAYS-9005-201,Oval Sunglasses,Polycarbonate,UV Protected Lens,Oval,Grey,Mayhem,1699
724,40003,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Park Avenue Men Steel Frame Sunglasses,Not specified,Not specified,Not specified,Not specified,"Steel, Black",Park Avenue,3895
725,51727,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Allen Solly Women Oversized Sunglasses AH220-C2,Oversized Sunglasses,Plastic,UV Protected Lens,Oval,"Brown, Gold",Allen Solly,3950
726,8639,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Women Hip Hop Sunglasses P173BK1F,Other Sunglasses,Not specified,UV Protected Lens,Long,Grey,Fastrack,1499
727,51718,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Allen Solly Unisex Sunglasses,Other Sunglasses,Plastic,UV Protected Lens,Long,"Brown, Black",Allen Solly,2000
728,29868,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Mayhem Men Aviator Sunglasses 1023-205I,Aviator Sunglasses,Metal,UV Protected Lens,Oval,Metallic,Mayhem,1840
729,28186,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Unisex Aviator Gold Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Gold,Ray-Ban,5490
730,28172,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men Aviator Steel Sunglasses,Aviator Sunglasses,Metal,Not specified,Long,Steel,Ray-Ban,5090
731,28340,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,I DEE,1760
732,29098,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,M tv Men Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,MTV,1775
733,28378,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,I DEE,1760
734,23790,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Oakley Men Pit Bull Black Sunglasses,Other Sunglasses,Plastic,Regular Lens,Long,"Black, Blue",OAKLEY,8990
735,51720,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Allen Solly Men Sunglasses AS234-C2,Rectangle Sunglasses,Plastic,Regular Lens,Oval,"Blue, Black",Allen Solly,2000
736,17307,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Pepe Jeans Men Casual Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Pepe Jeans,3100
737,23764,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Oakley Men Fast Jacket Black Sunglasses,Other Sunglasses,Plastic,Regular Lens,Long,Black,OAKLEY,10335
738,40004,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Park Avenue Men Black Frame Sunglasses,Other Sunglasses,Not specified,Not specified,Oval,Black,Park Avenue,3895
739,28175,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men Aviator White Sunglasses,Aviator Sunglasses,Metal,Regular Lens,Long,"White, Black",Ray-Ban,4690
740,28181,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men Aviator Sunglasses,Aviator Sunglasses,Metal,Not specified,Long,Black,Ray-Ban,4290
741,38313,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Metallic Frame Sunglasses,Aviator Sunglasses,Metal,Not specified,Long,"Metallic, Grey Melange",I DEE,1950
742,29892,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Mayhem Women Sunglasses 1012-102,Oval Sunglasses,Plastic,UV Protected Lens,Oval,Brown,Mayhem,1575
743,29866,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Mayhem Men Aviator Sunglasses 1024-205I,Aviator Sunglasses,Metal,UV Protected Lens,Oval,Grey,Mayhem,1840
744,28188,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men Aviator Gold Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Gold, Brown",Ray-Ban,5390
745,23752,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Unisex High Street Pink Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Pink,Ray-Ban,6690
746,51716,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Allen Solly Women Wayfarer Sunglasses AS 236 C2,Wayfarer Sunglasses,Plastic,UV Protected Lens,Oval,Brown,Allen Solly,1850
747,17331,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Pepe Jeans Men Casual Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Pepe Jeans,3650
748,28371,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Copper Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Copper, Brown",I DEE,1950
749,29091,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,M Tv Men Gold Metallic Sunglasses,Not specified,Not specified,Not specified,Not specified,"Gold, Black, Beige",MTV,2190
750,51729,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Allen Solly Women Sunglasses AH219-C3,Rectangle Sunglasses,Plastic,UV Protected Lens,Oval,Brown,Allen Solly,2500
751,28385,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Brown Sunglasses,Other Sunglasses,Plastic,Not specified,Long,Brown,I DEE,1950
752,51711,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Van Heusen Unisex Sunglasses VH213-C3,Oval Sunglasses,Plastic,Regular Lens,Long,"Brown, Black",Van Heusen,2500
753,23755,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Oakley Men Fast Jacket Black Sunglasses,Other Sunglasses,Plastic,Regular Lens,Long,Black,OAKLEY,6490
754,17594,Unisex,Accessories,Eyewear,Sunglasses,Summer,2017.0,Sports,Speedo Unisex Funky Eyewear Purple Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Purple,Speedo,2920
755,28349,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Casual Brown Sunglasses,Other Sunglasses,Metal,Not specified,Long,Brown,I DEE,2150
756,29895,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Mayhem Women Sunglasses 1011-163,Oval Sunglasses,Plastic,UV Protected Lens,Oval,"Grey, Maroon",Mayhem,1365
757,28382,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,I Dee Men Brown Sunglasses,Other Sunglasses,Plastic,Regular Lens,Long,Brown,I DEE,1760
758,17309,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Pepe Jeans Men Casual Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Pepe Jeans,3650
759,29096,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,M tv Women Black Sunglasses,Not specified,Not specified,Not specified,Not specified,"Black, Beige, Beige",MTV,1550
760,28376,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Grey Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Grey, Black",I DEE,1950
761,48233,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Men Black Sunglass,Aviator Sunglasses,Metal,Regular Lens,Oval,"Black, Steel",United Colors of Benetton,3200
762,8690,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Unisex Sunglasses P089BR2,Rectangle Sunglasses,Not specified,UV Protected Lens,Oval,Brown,Fastrack,1199
763,16881,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Police Women Casual Brown Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,Police,6900
764,8664,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Unisex Sport Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Fastrack,2799
765,16875,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Women Funky Eyewear Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,I DEE,1550
766,16082,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Mayhem Women Gradient Sunglasses MAYS-9004-103,Oval Sunglasses,Polycarbonate,UV Protected Lens,Oval,Red,Mayhem,1699
767,21290,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Allen Solly Women Oversized Sunglasses AS205-C3,Oversized Sunglasses,Plastic,Polarised Lens,Long,"Brown, Maroon",Allen Solly,3000
768,50207,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Stoln Women Black Sunglasses,Other Sunglasses,Plastic,UV Protected Lens,Oval,"Black, Black",Stoln,445
769,16872,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Women Funky Eyewear Brown Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,I DEE,1230
770,8663,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Unisex Sunglasses MA012BR1,Shield Sunglasses,Metal,UV Protected Lens,Long,Brown,Fastrack,2599
771,16886,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Police Men Casual Brown Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,Police,9750
772,8697,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Men Hip Hop Black Sunglasses,Shield Sunglasses,Not specified,Not specified,Long,Black,Fastrack,2299
773,23739,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Women Cats 5000 Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,Ray-Ban,5290
774,50200,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Stoln Women Brown Sunglasses,Other Sunglasses,Plastic,UV Protected Lens,Oval,"Brown, Brown",Stoln,445
775,38188,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Polaroid Men Grey Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Grey, Brown",Polaroid,3786
776,21297,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Celine Dion Women Copper Frame Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Copper, Brown",Celine Dion,5500
777,23706,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men New Wayfarer Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Black, Orange",Ray-Ban,6690
778,16085,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Mayhem Women Gradiant Sunglasses MAYS-9007-202,Oval Sunglasses,Plastic,UV Protected Lens,Oval,Purple,Mayhem,1899
779,16844,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Funky Eyewear Blue Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Blue,I DEE,1860
780,8655,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Unisex Black Sunglasses,Other Sunglasses,Not specified,UV Protected Lens,Long,Black,Fastrack,2799
781,50209,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Stoln Women Brown Sunglasses,Other Sunglasses,Plastic,UV Protected Lens,Oval,"Brown, Brown",Stoln,445
782,38181,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Miami Blues Women Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,Miami Blues,1615
783,48202,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Men Blue Sunglasses,Aviator Sunglasses,Metal,Regular Lens,Oval,Blue,United Colors of Benetton,3650
784,38175,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Miami Blues Women Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Copper, Brown",Miami Blues,2315
785,41512,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Basics Men Sunglasses 10BSG24307,Not specified,Metal,Polarised and UV Protected Lens,Not specified,Grey,Basics,1699
786,30571,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Opium Men Aviator Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Steel, Black",OPIUM,2085
787,23730,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Unisex High Street Brown Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,Ray-Ban,5590
788,38172,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Miami Blues Women Brownish Grey Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Purple,Miami Blues,915
