,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Fit,Length,Material,Pattern,Collar,Sleeve,Weave,Details,Distress,Waist Rise,Colour,Brand,Price
1229,43318,Women,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,United Colors of Benetton Women Black Jeans,Slim Fit,Not specified,"Cotton, Elastane",Not specified,Not specified,Not specified,Not specified,Not specified,Low Distress,Mid-Rise,Black,United Colors of Benetton,1999.0
1230,39131,Women,Apparel,Bottomwear,Leggings,Fall,2012.0,Casual,Aneri Women Pink Leggings,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Pink,Aneri,499.0
1231,48394,Men,Apparel,Bottomwear,Trousers,Summer,2012.0,Formal,French Connection Men Black Trousers,Not specified,Not specified,"Polyester, Viscose Rayon",Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Black,French Connection,3699.0
1232,40931,Girls,Apparel,Bottomwear,Leggings,Summer,2012.0,Casual,Gini and Jony Girls Happy Style Blue Leggings,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Gini and Jony,449.0
1233,39793,Men,Apparel,Bottomwear,Trousers,Summer,2012.0,Formal,Peter England Men Grey Formal Trousers,Not specified,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Peter England,1299.0
1234,14024,Men,Apparel,Bottomwear,Shorts,Fall,2011.0,Sports,Nike Men Solid Black Shorts,Not specified,Not specified,Polyester,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,"Black, Blue",Nike,1195.0
1235,27206,Men,Apparel,Bottomwear,Shorts,Summer,2012.0,Casual,Doodle Kids Boy Light Blue Shorts,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Blue,Doodle,499.0
1236,16919,Men,Apparel,Bottomwear,Jeans,Fall,2011.0,Casual,Spykar Men Washed Blue Jeans,Skinny Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Low-Rise,Blue,SPYKAR,2399.0
1237,25909,Women,Apparel,Bottomwear,Leggings,Summer,2012.0,Casual,Femella Women Pink Leggings,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Pink,Femella,575.0
1238,5017,Women,Apparel,Bottomwear,Capris,Summer,2016.0,Casual,Levis Kids Girl's Alicia Pink Kidswear,Not specified,Not specified,Cotton,Printed,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Pink,Levis Kids,1399.0
1239,39758,Boys,Apparel,Bottomwear,Shorts,Summer,2012.0,Casual,Gini Jony Boys Brown Shorts,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Brown,Gini and Jony,1199.0
1240,51616,Women,Apparel,Bottomwear,Jeggings,Fall,2012.0,Casual,Kraus Jeans Women Black Jeggings,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Kraus Jeans,995.0
1241,26320,Men,Apparel,Bottomwear,Track Pants,Summer,2012.0,Sports,Proline Men  Navy Blue Track Pants,Not specified,Not specified,Polyester,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Proline,899.0
1242,3542,Men,Apparel,Bottomwear,Shorts,Summer,2011.0,Sports,ADIDAS Men's Black Short,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,ADIDAS,1599.0
1243,9078,Men,Apparel,Bottomwear,Track Pants,Spring,2013.0,Sports,ADIDAS Men Crkt Col Pant Black Trackpant,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,ADIDAS,1599.0
1244,15330,Men,Apparel,Bottomwear,Shorts,Summer,2012.0,Sports,Nike Men Solid Black Shorts,Not specified,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Black,Nike,945.0
1245,50953,Women,Apparel,Bottomwear,Jeans,Winter,2011.0,Casual,Lee Womens Blue Maxi Fit Jeans,Slim Fit,Not specified,"Cotton, Elastane",Not specified,Not specified,Not specified,Not specified,Light Fade,Low Distress,Low-Rise,Blue,Lee,2599.0
1246,25900,Women,Apparel,Bottomwear,Leggings,Summer,2012.0,Casual,Femella Women Teal Skinny Leggings,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Teal,Femella,690.0
1247,11309,Men,Apparel,Bottomwear,Jeans,Fall,2016.0,Casual,Wrangler Men Blue Floyd Jeans,Regular Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Light Fade,Clean Look,Low-Rise,Not specified,Wrangler,2495.0
1248,48500,Women,Apparel,Bottomwear,Jeans,Winter,2011.0,Casual,French Connection Women Blue Jeans,Skinny Fit,Not specified,"Cotton, Elastane",Not specified,Not specified,Not specified,Not specified,Light Fade,Clean Look,Mid-Rise,Blue,French Connection,4299.0
1249,15339,Women,Apparel,Bottomwear,Shorts,Fall,2011.0,Sports,Nike Women Solid Grey Shorts,Not specified,Not specified,Polyester,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Grey,Nike,1095.0
1250,11336,Men,Apparel,Bottomwear,Jeans,Fall,2011.0,Casual,United Colors of Benetton Men Washed Blue Jeans,Slim Fit,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Low-Rise,Blue,United Colors of Benetton,3299.0
1251,7544,Women,Apparel,Bottomwear,Capris,Summer,2011.0,Sports,Nike Women Classic Grey Capri,Regular Fit,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Grey,Nike,1295.0
1252,54194,Men,Apparel,Bottomwear,Trousers,Summer,2012.0,Casual,Highlander Men Grey Chinos,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Grey,HIGHLANDER,909.0
1253,27002,Women,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Jealous 21 Women Washed Light Blue Jeans,Super Skinny Fit,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Light Fade,Low Distress,Mid-Rise,Blue,Jealous 21,1799.0
1254,13237,Men,Apparel,Bottomwear,Shorts,Fall,2011.0,Casual,Palm Tree Kids Boys Washed Blue Shorts,Not specified,Not specified,Cotton,Washed,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Blue,Palm Tree,699.0
1255,27230,Women,Apparel,Bottomwear,Capris,Summer,2012.0,Casual,Doodle Kids Girl  White Capris,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,White,Doodle,799.0
1256,8954,Men,Apparel,Bottomwear,Trousers,Fall,2011.0,Formal,Indigo Nation Men PV stretch Brown Trousers,Slim Fit,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Indigo Nation,1599.0
1257,22584,Men,Apparel,Bottomwear,Shorts,Summer,2011.0,Sports,Nike Men Solid Grey Shorts,Not specified,Not specified,Polyester,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Grey,Nike,1895.0
1258,15134,Men,Apparel,Bottomwear,Trousers,Fall,2011.0,Casual,Arrow Sport Men Solid Brown Trousers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Arrow Sport,2299.0
1259,26316,Men,Apparel,Bottomwear,Track Pants,Summer,2013.0,Sports,Proline Men Navy Track Pants,Not specified,Not specified,Blended,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Proline,899.0
1260,30617,Women,Apparel,Bottomwear,Track Pants,Summer,2012.0,Sports,Nike Women Grey Track Pants,Not specified,Not specified,Blended,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Nike,1595.0
1261,7782,Men,Apparel,Bottomwear,Track Pants,Fall,2011.0,Casual,Urban Yoga Men's Abhayas Black Track Pant,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Urban Yoga,999.0
1262,9076,Women,Apparel,Bottomwear,Track Pants,Fall,2011.0,Sports,ADIDAS Women Wo Basic Yo Pant Blue Trackpant,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,ADIDAS,1399.0
1263,51618,Women,Apparel,Bottomwear,Jeggings,Summer,2010.0,Casual,Kraus Jeans Women Blue Jeggings,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Kraus Jeans,995.0
1264,14688,Men,Apparel,Bottomwear,Trousers,Fall,2011.0,Casual,Basics Men Beige Trousers,Slim Fit,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Beige,Basics,1599.0
1265,16917,Men,Apparel,Bottomwear,Jeans,Fall,2011.0,Casual,Spykar Men Washed Blue Jeans,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Low-Rise,Blue,SPYKAR,2799.0
1266,44930,Men,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Jack & Jones Men Blue Jeans,Not specified,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Blue,Jack & Jones,2495.0
1267,5019,Women,Apparel,Bottomwear,Skirts,Summer,2011.0,Casual,Levis Kids Girl's Betsy Navy Kidswear,Not specified,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Levis Kids,1299.0
1268,39756,Boys,Apparel,Bottomwear,Shorts,Summer,2012.0,Casual,Gini Jony Boys White Shorts,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,White,Gini and Jony,1099.0
1269,50954,Women,Apparel,Bottomwear,Jeans,Winter,2011.0,Casual,Lee Womens Blue Jeans,Slim Fit,Not specified,"Cotton, Elastane",Not specified,Not specified,Not specified,Not specified,Light Fade,Low Distress,Low-Rise,Blue,Lee,2799.0
1270,27208,Men,Apparel,Bottomwear,Shorts,Summer,2012.0,Casual,Doodle Kids Boy  Beige Shorts,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Beige,Doodle,499.0
1271,9082,Men,Apparel,Bottomwear,Track Pants,Fall,2011.0,Sports,ADIDAS Men Torment Pant Navy Blue Trackpant,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,ADIDAS,1999.0
1272,42002,Girls,Apparel,Bottomwear,Capris,Summer,2012.0,Casual,Gini and Jony Girls Kinky Pink Capris,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Pink,Gini and Jony,499.0
1273,30610,Men,Apparel,Bottomwear,Shorts,Summer,2012.0,Sports,Nike Men Black Shorts,Not specified,Not specified,Polyester,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Black,Nike,1895.0
1274,26311,Men,Apparel,Bottomwear,Shorts,Summer,2012.0,Sports,Proline Charcoal Grey Shorts,Regular Fit,Not specified,"Cotton, Polyester",Solid,Not specified,Not specified,Knitted,Not specified,Not specified,Mid-Rise,Charcoal,Proline,599.0
1275,23451,Men,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Deni Yo Men Black Washed Slim Fit Jeans,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Black,DENI YO,1099.0
1276,57140,Women,Apparel,Bottomwear,Trousers,Summer,2012.0,Casual,Elle Women Brown Trousers,Not specified,Not specified,"Cotton, Elastane",Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Brown,Elle,1800.0
1277,31352,Men,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Locomotive Men Navy Blue Jeans,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,LOCOMOTIVE,1429.0
1278,13230,Men,Apparel,Bottomwear,Shorts,Fall,2011.0,Casual,Palm Tree Kids Boys Washed Blue Shorts,Not specified,Not specified,Cotton,Washed,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Blue,Palm Tree,649.0
1279,27005,Women,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Jealous 21 Women Black Jeggings,Slim Fit,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Light Fade,Clean Look,Mid-Rise,Black,Jealous 21,1499.0
1280,43918,Women,Apparel,Bottomwear,Trousers,Summer,2012.0,Casual,Femella Women Yellow Trousers,Not specified,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Yellow,Femella,850.0
1281,11331,Men,Apparel,Bottomwear,Jeans,Fall,2011.0,Casual,United Colors of Benetton Men Washed Blue Jeans,Slim Fit,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Low-Rise,Blue,United Colors of Benetton,2499.0
1282,42264,Men,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,John Players Men Blue Jeans,Slim Fit,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Low-Rise,Blue,John Players,1799.0
1283,7187,Women,Apparel,Bottomwear,Jeans,Fall,2011.0,Casual,Jealous 21 Women Supper Zipped Ankle Black Jeans,Slim Fit,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Clean Look,Mid-Rise,Black,Jealous 21,1899.0
1284,13264,Women,Apparel,Bottomwear,Skirts,Fall,2011.0,Casual,Palm Tree Kids Girls Solid Pink Skirts,Not specified,Not specified,Cotton Blend,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Pink,Palm Tree,599.0
1285,28825,Men,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Denizen Men Navy Blue Jeans,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Navy Blue,Denizen,1899.0
1286,42290,Girls,Apparel,Bottomwear,Skirts,Summer,2012.0,Casual,Gini and Jony Girls Pink Skirt,Not specified,Not specified,Cotton Blend,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Pink,Gini and Jony,499.0
1287,27607,Men,Apparel,Bottomwear,Trousers,Summer,2012.0,Casual,Scullers Men Cream Trousers,Slim Fit,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Cream,SCULLERS,1499.0
1288,59879,Women,Apparel,Bottomwear,Stockings,Fall,2012.0,Casual,Femella Women Black Stockings,Not specified,Not specified,Elastane,Patterned,Not specified,Not specified,Not specified,Semi Sheer,Not specified,Not specified,Black,Femella,450.0
1289,30811,Women,Apparel,Bottomwear,Churidar,Summer,2012.0,Ethnic,Fabindia Women Black Churidar,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Fabindia,530.0
1290,26148,Men,Apparel,Bottomwear,Trousers,Summer,2012.0,Formal,John Miller Men Brown Trousers,Not specified,Not specified,Polyester,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,John Miller,999.0
1291,37208,Women,Apparel,Bottomwear,Skirts,Fall,2012.0,Casual,United Colors of Benetton Women Black Skirt,Not specified,Not specified,Cotton Blend,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,United Colors of Benetton,2299.0
1292,9674,Men,Apparel,Bottomwear,Shorts,Fall,2011.0,Casual,ADIDAS Men Pre FM trg Black Shorts,Not specified,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,"Black, Blue",ADIDAS,1399.0
1293,13855,Men,Apparel,Bottomwear,Trousers,Fall,2011.0,Formal,Indigo Nation Men Solid Blue Trousers,Not specified,Not specified,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Indigo Nation,1099.0
1294,31339,Men,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Locomotive Men Washed Blue Jeans,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Blue,LOCOMOTIVE,1429.0
1295,16375,Men,Apparel,Bottomwear,Trousers,Fall,2011.0,Formal,Peter England Men Stripes Navy Blue Trouser,Not specified,Not specified,Not specified,Striped,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,Peter England,1199.0
1296,7510,Women,Apparel,Bottomwear,Capris,Summer,2011.0,Sports,Nike Women As Be Strong Black Capri,Not specified,Not specified,Not specified,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Black,Nike,1495.0
1297,54796,Men,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Peter England Men Blue Jeans,Slim Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Light Fade,Low Distress,Low-Rise,Blue,Peter England,1499.0
1298,40998,Girls,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Palm Tree Girls Woven Black Jeans,Not specified,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Black,Palm Tree,799.0
1299,28822,Men,Apparel,Bottomwear,Jeans,Summer,2012.0,Casual,Denizen Men Blue Jeans,Skinny Fit,Not specified,Cotton,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,High-Rise,Blue,Denizen,1799.0
