,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Fine Jewellery,Design,Base Metal,Stone Type,Type,Colour,Brand,Price
700,56211,Women,Accessories,Jewellery,Pendant,Winter,2015.0,Casual,Estelle Women Gold Pendant,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Estelle,549
701,42611,Women,Accessories,Jewellery,Jewellery Set,Winter,2015.0,Casual,Estelle Women Gold Earrings & Pendant Set,Fine Jewellery,Not specified,Not specified,Not specified,Pendant and Earrings,Gold,Estelle,1599
702,35327,Women,Accessories,Jewellery,Earrings,Winter,2016.0,Ethnic,Fabindia Women Anusuya Silver Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Silver, Green",Fabindia,1190
703,48589,Women,Accessories,Jewellery,Bracelet,Summer,2013.0,Casual,Lucera Women Silver Bracelet,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,4875
704,52221,Women,Accessories,Jewellery,Necklace and Chains,Fall,2012.0,Casual,Lencia White Swarovski Pearl Necklace,Fine Jewellery,Not specified,Silver,Not specified,Not specified,White,Lencia,7765
705,43737,Women,Accessories,Jewellery,Bangle,Summer,2012.0,Casual,Royal Diadem Set of 2 Golden Bangles,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Gold, Red",Royal Diadem,1545
706,52195,Women,Accessories,Jewellery,Earrings,Summer,2012.0,Casual,Lencia Sterling Silver Earrings,Fine Jewellery,Not specified,Silver,Not specified,Drop Earrings,Silver,Lencia,3595
707,48857,Women,Accessories,Jewellery,Pendant,Summer,2013.0,Casual,Lucera Women Silver Pendant with Chain,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,2100
708,59784,Women,Accessories,Jewellery,Bracelet,Winter,2016.0,Casual,Estelle Women Gold Bracelet,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Estelle,1199
709,59770,Women,Accessories,Jewellery,Jewellery Set,Winter,2016.0,Casual,Estelle Women Gold Earring & Pendant Set,Fine Jewellery,Not specified,Not specified,Not specified,Pendant and Earrings,Gold,Estelle,1699
710,54853,Women,Accessories,Jewellery,Necklace and Chains,Summer,2013.0,Casual,Ivory Tag Women Double Beaded Lavender Necklace,Fine Jewellery,Not specified,Metal,Not specified,Not specified,"Gold, Pink, Lavender",Ivory Tag,900
711,48602,Women,Accessories,Jewellery,Earrings,Summer,2015.0,Casual,Lucera Women Silver Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,4425
712,43828,Women,Accessories,Jewellery,Earrings,Summer,2012.0,Ethnic,Royal Diadem Green Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Gold, Green",Royal Diadem,1895
713,52166,Women,Accessories,Jewellery,Pendant,Fall,2012.0,Casual,Lencia Sterling Silver Pendant,Fine Jewellery,Not specified,Silver,Not specified,Not specified,Silver,Lencia,2065
714,48605,Women,Accessories,Jewellery,Earrings,Summer,2013.0,Casual,Lucera Women Silver Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,4600
715,59545,Women,Accessories,Jewellery,Earrings,Summer,2013.0,Casual,Lucera Silver Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Studs,Silver,Lucera,1050
716,59777,Women,Accessories,Jewellery,Bracelet,Winter,2016.0,Casual,Estelle Women Gold Bracelet,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Estelle,849
717,54854,Women,Accessories,Jewellery,Necklace and Chains,Summer,2013.0,Casual,Ivory Tag Women Delectable Pink Necklace,Fine Jewellery,Not specified,Metal,Not specified,Not specified,"Pink, White",Ivory Tag,900
718,59783,Women,Accessories,Jewellery,Bracelet,Winter,2016.0,Casual,Estelle Gold Plated Bracelet,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Estelle,1299
719,43817,Women,Accessories,Jewellery,Earrings,Summer,2012.0,Ethnic,Royal Diadem Women Red Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Red, Gold",Royal Diadem,1545
720,48866,Women,Accessories,Jewellery,Pendant,Summer,2013.0,Casual,Lucera Women Silver Pendant,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,2300
721,48892,Women,Accessories,Jewellery,Pendant,Summer,2013.0,Casual,Lucera Women Silver Pendant,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,3125
722,46134,Women,Accessories,Jewellery,Necklace and Chains,Winter,2015.0,Casual,Adrika Pink Necklace,Fine Jewellery,Statement,Not specified,Not specified,Chain,Pink,Adrika,225
723,48859,Women,Accessories,Jewellery,Pendant,Summer,2012.0,Casual,Lucera Women Silver Pendant with Chain,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,2575
724,48633,Women,Accessories,Jewellery,Earrings,Summer,2013.0,Casual,Lucera Women Silver Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,2900
725,54862,Women,Accessories,Jewellery,Necklace and Chains,Fall,2012.0,Casual,Ivory Tag Women Scintillating Mesh Green Necklace,Fine Jewellery,Not specified,Metal,Not specified,Not specified,"Gold, Green, White",Ivory Tag,3500
726,43821,Women,Accessories,Jewellery,Earrings,Fall,2012.0,Casual,Royal Diadem Black Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Black, White, Bronze",Royal Diadem,1545
727,53085,Women,Accessories,Jewellery,Necklace and Chains,Winter,2016.0,Casual,Fabindia Blue Necklace,Fine Jewellery,Statement,Not specified,Not specified,Chain,Blue,Fabindia,560
728,43819,Women,Accessories,Jewellery,Earrings,Summer,2012.0,Ethnic,Royal Diadem Gold & White Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Gold, White",Royal Diadem,1545
729,48895,Women,Accessories,Jewellery,Pendant,Summer,2013.0,Casual,Lucera Women Silver Pendant,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,3025
730,46133,Women,Accessories,Jewellery,Necklace and Chains,Fall,2012.0,Casual,Adrika Women Black Necklace,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Black,Adrika,225
731,48861,Women,Accessories,Jewellery,Pendant,Summer,2012.0,Casual,Lucera Women Gold Pendant with Chain,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,2525
732,59779,Women,Accessories,Jewellery,Bracelet,Winter,2016.0,Casual,Estelle Women Gold Bracelet,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Estelle,799
733,43826,Women,Accessories,Jewellery,Earrings,Fall,2012.0,Ethnic,Royal Diadem Royal Blue Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Gold, Blue",Royal Diadem,1895
734,52168,Women,Accessories,Jewellery,Ring,Fall,2012.0,Casual,Lencia Sterling Silver Ring,Fine Jewellery,Not specified,Silver,Not specified,Not specified,"Black, Silver",Lencia,2115
735,54865,Women,Accessories,Jewellery,Necklace and Chains,Fall,2012.0,Casual,Ivory Tag  Red & Gold Toned Eye Catcher Necklace,Fine Jewellery,Not specified,Metal,Not specified,Not specified,"Red, Gold",Ivory Tag,1650
736,48634,Women,Accessories,Jewellery,Earrings,Fall,2012.0,Casual,Lucera Women Silver Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,1025
737,46158,Women,Accessories,Jewellery,Necklace and Chains,Winter,2015.0,Casual,Adrika Women Red Necklace,Fine Jewellery,Statement,Not specified,Not specified,Chain,Red,Adrika,225
738,58062,Women,Accessories,Jewellery,Earrings,Fall,2012.0,Casual,Rreverie Silver Earrings,Fine Jewellery,Not specified,Silver,Quartz,Drop Earrings,Silver,Rreverie,2295
739,48694,Women,Accessories,Jewellery,Earrings,Summer,2012.0,Casual,Lucera Women Silver Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,4000
740,48660,Women,Accessories,Jewellery,Earrings,Summer,2012.0,Casual,Lucera Women Silver Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,1225
741,59520,Women,Accessories,Jewellery,Earrings,Summer,2013.0,Casual,Lucera Silver Earrings,Fine Jewellery,Not specified,Silver,Not specified,Drop Earrings,"Silver, Black",Lucera,7100
742,58096,Women,Accessories,Jewellery,Pendant,Fall,2012.0,Casual,Rreverie Women Blue Pendant,Fine Jewellery,Not specified,Silver,Not specified,Not specified,"Blue, Black",Rreverie,1525
743,46167,Women,Accessories,Jewellery,Necklace and Chains,Winter,2015.0,Casual,Adrika Women Beige & Pink Necklace,Fine Jewellery,Statement,Metal,Not specified,Chain,"Beige, Pink",Adrika,195
744,48835,Women,Accessories,Jewellery,Pendant,Summer,2013.0,Casual,Lucera Women Silver Pendant with Chain,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,2825
745,48667,Women,Accessories,Jewellery,Earrings,Fall,2012.0,Casual,Lucera Women Silver Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,2200
746,59527,Women,Accessories,Jewellery,Earrings,Summer,2013.0,Casual,Lucera Silver Earrings,Fine Jewellery,Not specified,Silver,Not specified,Not specified,Silver,Lucera,3025
747,52309,Women,Accessories,Jewellery,Necklace and Chains,Winter,2016.0,Casual,ToniQ Women Multi Coloured Necklace,Fine Jewellery,Minimal,Not specified,Not specified,Necklace,Multi,ToniQ,349
748,48693,Women,Accessories,Jewellery,Earrings,Summer,2012.0,Casual,Lucera Women Silver Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,2000
749,59518,Women,Accessories,Jewellery,Necklace and Chains,Summer,2015.0,Casual,Lucera Bead Necklace,Fine Jewellery,Not specified,Silver,Not specified,Not specified,"Silver, Black",Lucera,6225
750,46160,Women,Accessories,Jewellery,Necklace and Chains,Fall,2012.0,Casual,Adrika Women Green & Brown Beaded Necklace,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Green, Brown",Adrika,295
751,59511,Women,Accessories,Jewellery,Pendant,Fall,2012.0,Casual,Lucera Silver Pendant With Chain,Fine Jewellery,Not specified,Silver,Not specified,Not specified,Silver,Lucera,2550
752,48651,Women,Accessories,Jewellery,Earrings,Summer,2013.0,Casual,Lucera Women Silver Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,3250
753,58053,Women,Accessories,Jewellery,Earrings,Fall,2012.0,Casual,Rreverie Purple & Pink Earrings,Fine Jewellery,Not specified,Silver,Amethyst,Drop Earrings,"Purple, Pink",Rreverie,2139
754,46169,Women,Accessories,Jewellery,Necklace and Chains,Winter,2015.0,Casual,Adrika Women Blue Necklace,Fine Jewellery,Statement,Not specified,Not specified,Chain,"Blue, Pink, Yellow",Adrika,295
755,58605,Women,Accessories,Jewellery,Earrings,Winter,2016.0,Casual,ToniQ Women Silver Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Drop Earrings,Silver,ToniQ,149
756,48804,Women,Accessories,Jewellery,Pendant,Summer,2013.0,Casual,Lucera Women Silver Pendant,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,4000
757,58098,Women,Accessories,Jewellery,Pendant,Fall,2012.0,Casual,Rreverie Women Blue Pendant,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Blue,Rreverie,1995
758,46156,Women,Accessories,Jewellery,Necklace and Chains,Winter,2015.0,Casual,Adrika Women Orange Necklace,Fine Jewellery,Statement,Not specified,Not specified,Chain,Orange,Adrika,225
759,43844,Women,Accessories,Jewellery,Earrings,Summer,2012.0,Casual,Royal Diadem Golden Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Royal Diadem,1095
760,59516,Women,Accessories,Jewellery,Pendant,Summer,2013.0,Casual,Lucera Silver Pendant With Chain,Fine Jewellery,Not specified,Silver,Not specified,Not specified,Silver,Lucera,1750
761,48656,Women,Accessories,Jewellery,Earrings,Summer,2013.0,Casual,Lucera Women Gold Plated Silver Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,1400
762,46151,Women,Accessories,Jewellery,Necklace and Chains,Fall,2012.0,Casual,Adrika Women Brown Necklace,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Brown,Adrika,295
763,52307,Women,Accessories,Jewellery,Necklace and Chains,Winter,2016.0,Casual,ToniQ Women Black Necklace,Fine Jewellery,Minimal,Not specified,Not specified,Necklace,Black,ToniQ,269
764,59529,Women,Accessories,Jewellery,Earrings,Summer,2013.0,Casual,Lucera Silver Earrings,Fine Jewellery,Not specified,Silver,Not specified,Drop Earrings,Silver,Lucera,2500
765,48803,Women,Accessories,Jewellery,Pendant,Summer,2013.0,Casual,Lucera Women Silver Pendant,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,4350
766,59778,Women,Accessories,Jewellery,Bracelet,Winter,2016.0,Casual,Estelle Women Gold Bracelet,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Estelle,849
767,43818,Women,Accessories,Jewellery,Earrings,Fall,2012.0,Ethnic,Royal Diadem Pink Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Pink, Gold",Royal Diadem,1545
768,53084,Women,Accessories,Jewellery,Pendant,Winter,2016.0,Casual,Fabindia White Pendant,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,White,Fabindia,1060
769,48894,Women,Accessories,Jewellery,Pendant,Summer,2012.0,Casual,Lucera Women Silver Pendant,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,2250
770,46132,Women,Accessories,Jewellery,Necklace and Chains,Summer,2012.0,Casual,Adrika Blue Necklace,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Blue, Silver",Adrika,195
771,54864,Women,Accessories,Jewellery,Necklace and Chains,Fall,2012.0,Casual,Ivory Tag Women Dazzling Agates Turquoise Blue and Yellow Necklace,Fine Jewellery,Not specified,Metal,Not specified,Not specified,"Gold, Yellow, Turquoise Blue",Ivory Tag,2500
772,58037,Women,Accessories,Jewellery,Earrings,Fall,2012.0,Casual,Rreverie Silver Earrings,Fine Jewellery,Not specified,Silver,Not specified,Drop Earrings,Silver,Rreverie,1849
773,52169,Women,Accessories,Jewellery,Ring,Fall,2012.0,Casual,Lencia Sterling Silver Ring,Fine Jewellery,Not specified,Silver,Not specified,Not specified,Silver,Lencia,1315
774,43827,Women,Accessories,Jewellery,Earrings,Summer,2012.0,Ethnic,Royal Diadem Maroon Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Gold, Maroon",Royal Diadem,1895
775,46135,Women,Accessories,Jewellery,Necklace and Chains,Winter,2015.0,Casual,Adrika Women Black Necklace,Fine Jewellery,Statement,Not specified,Not specified,Chain,Black,Adrika,225
776,53083,Women,Accessories,Jewellery,Pendant,Winter,2016.0,Casual,Fabindia Silver Pendant,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Fabindia,2190
777,48867,Women,Accessories,Jewellery,Pendant,Summer,2012.0,Casual,Lucera Women Silver Pendant with Chain,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,725
778,43820,Women,Accessories,Jewellery,Earrings,Summer,2012.0,Casual,Royal Diadem Red Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Red, White, Bronze",Royal Diadem,1545
779,58030,Women,Accessories,Jewellery,Earrings,Fall,2012.0,Casual,Rreverie Golden & Black Earrings,Fine Jewellery,Not specified,Silver,Onyx,Drop Earrings,"Gold, Black",Rreverie,1945
780,48858,Women,Accessories,Jewellery,Pendant,Fall,2012.0,Casual,Lucera Women Gold Pendant with Chain,Fine Jewellery,Not specified,Silver,Not specified,Not specified,Gold,Lucera,2050
781,54863,Women,Accessories,Jewellery,Necklace and Chains,Summer,2013.0,Casual,Ivory Tag Women Lemony Cue Multicolour Necklace,Fine Jewellery,Not specified,Metal,Not specified,Not specified,"Gold, Lavender, Blue",Ivory Tag,900
782,43829,Women,Accessories,Jewellery,Earrings,Summer,2012.0,Ethnic,Royal Diadem Green Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Gold, Green",Royal Diadem,1545
783,58039,Women,Accessories,Jewellery,Earrings,Fall,2012.0,Casual,Rreverie Silver Earrings,Fine Jewellery,Not specified,Silver,Not specified,Drop Earrings,Silver,Rreverie,2149
784,48851,Women,Accessories,Jewellery,Pendant,Summer,2012.0,Casual,Lucera Women Silver Pendant,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,2374
785,52193,Women,Accessories,Jewellery,Earrings,Fall,2012.0,Casual,Lencia Sterling Silver Earrings,Fine Jewellery,Not specified,Silver,Not specified,Drop Earrings,Silver,Lencia,2240
786,59782,Women,Accessories,Jewellery,Bracelet,Winter,2015.0,Casual,Estelle Women Gold Bracelet,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Estelle,699
787,43816,Women,Accessories,Jewellery,Earrings,Summer,2012.0,Casual,Royal Diadem Olive Green Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Olive, Gold",Royal Diadem,1545
788,59776,Women,Accessories,Jewellery,Bracelet,Winter,2015.0,Casual,Estelle Women Gold Bracelet,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Estelle,849
789,48604,Women,Accessories,Jewellery,Earrings,Summer,2013.0,Casual,Lucera Women Silver Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,4150
790,59544,Women,Accessories,Jewellery,Earrings,Summer,2013.0,Casual,Lucera Silver Earrings,Fine Jewellery,Not specified,Silver,Not specified,Drop Earrings,Silver,Lucera,1050
791,48856,Women,Accessories,Jewellery,Pendant,Summer,2013.0,Casual,Lucera Women Silver Pendant,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,2225
792,48869,Women,Accessories,Jewellery,Pendant,Summer,2012.0,Casual,Lucera Women Silver Pendant with Chain,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,2450
